name,linker1,linker2
HUZXUX_clean,HUZXUX_clean_linker_11.xyz,HUZXUX_clean_linker_10.xyz
AHEQAH_clean,AHEQAH_clean_linker_1.xyz,AHEQAH_clean_linker_1.xyz
NIWZIE09_clean,NIWZIE09_clean_linker_9.xyz,NIWZIE09_clean_linker_9.xyz
IMAGAG_clean,IMAGAG_clean_linker_0.xyz,IMAGAG_clean_linker_0.xyz
GADMAA01_clean,GADMAA01_clean_linker_10.xyz,GADMAA01_clean_linker_10.xyz
FOJLOH_clean,FOJLOH_clean_linker_2.xyz,FOJLOH_clean_linker_2.xyz
WOGHEG_clean,WOGHEG_clean_linker_2.xyz,WOGHEG_clean_linker_1.xyz
GUHPEG_clean,GUHPEG_clean_linker_2.xyz,GUHPEG_clean_linker_2.xyz
SIWTOJ_clean,SIWTOJ_clean_linker_2.xyz,SIWTOJ_clean_linker_2.xyz
PEZCII_clean,PEZCII_clean_linker_0.xyz,PEZCII_clean_linker_0.xyz
AGONEQ_clean,AGONEQ_clean_linker_3.xyz,AGONEQ_clean_linker_3.xyz
NIZNAN_clean,NIZNAN_clean_linker_0.xyz,NIZNAN_clean_linker_0.xyz
SISFEH_clean,SISFEH_clean_linker_1.xyz,SISFEH_clean_linker_1.xyz
RAYFEE_clean,RAYFEE_clean_linker_9.xyz,RAYFEE_clean_linker_5.xyz
ZEDLOL_clean,ZEDLOL_clean_linker_0.xyz,ZEDLOL_clean_linker_1.xyz
VEMMIK_clean,VEMMIK_clean_linker_1.xyz,VEMMIK_clean_linker_1.xyz
GEFFUT_clean,GEFFUT_clean_linker_8.xyz,GEFFUT_clean_linker_9.xyz
BIRSIG_clean,BIRSIG_clean_linker_11.xyz,BIRSIG_clean_linker_10.xyz
CUKXAJ_clean,CUKXAJ_clean_linker_2.xyz,CUKXAJ_clean_linker_2.xyz
BIDPOV_clean,BIDPOV_clean_linker_0.xyz,BIDPOV_clean_linker_0.xyz
FOKYIP_clean,FOKYIP_clean_linker_2.xyz,FOKYIP_clean_linker_2.xyz
WUSGIC_clean,WUSGIC_clean_linker_10.xyz,WUSGIC_clean_linker_6.xyz
PUZJOL_clean,PUZJOL_clean_linker_0.xyz,PUZJOL_clean_linker_0.xyz
FAGVUH_clean,FAGVUH_clean_linker_9.xyz,FAGVUH_clean_linker_9.xyz
OWIJAH_clean,OWIJAH_clean_linker_1.xyz,OWIJAH_clean_linker_1.xyz
ROYREE_clean,ROYREE_clean_linker_8.xyz,ROYREE_clean_linker_8.xyz
AMUFIZ_clean,AMUFIZ_clean_linker_1.xyz,AMUFIZ_clean_linker_0.xyz
QETSOY_clean,QETSOY_clean_linker_0.xyz,QETSOY_clean_linker_1.xyz
KOFVOS_clean,KOFVOS_clean_linker_3.xyz,KOFVOS_clean_linker_3.xyz
IDAGUR_clean,IDAGUR_clean_linker_8.xyz,IDAGUR_clean_linker_1.xyz
EBIMEJ_clean,EBIMEJ_clean_linker_1.xyz,EBIMEJ_clean_linker_1.xyz
GARMAQ_clean,GARMAQ_clean_linker_0.xyz,GARMAQ_clean_linker_0.xyz
EBOBIJ_clean,EBOBIJ_clean_linker_2.xyz,EBOBIJ_clean_linker_3.xyz
UPOVOL_clean,UPOVOL_clean_linker_0.xyz,UPOVOL_clean_linker_0.xyz
IZEWAN_clean,IZEWAN_clean_linker_1.xyz,IZEWAN_clean_linker_1.xyz
SOCWOX_clean,SOCWOX_clean_linker_1.xyz,SOCWOX_clean_linker_1.xyz
NOMQAJ01_clean,NOMQAJ01_clean_linker_2.xyz,NOMQAJ01_clean_linker_2.xyz
KAYBUJ_clean,KAYBUJ_clean_linker_1.xyz,KAYBUJ_clean_linker_1.xyz
HARNAR_clean,HARNAR_clean_linker_8.xyz,HARNAR_clean_linker_10.xyz
GITVEL01_clean,GITVEL01_clean_linker_8.xyz,GITVEL01_clean_linker_9.xyz
SOTWUV_clean,SOTWUV_clean_linker_1.xyz,SOTWUV_clean_linker_2.xyz
CADZIT_clean,CADZIT_clean_linker_1.xyz,CADZIT_clean_linker_0.xyz
MINVOU01_clean,MINVOU01_clean_linker_3.xyz,MINVOU01_clean_linker_3.xyz
AFOVEX_clean,AFOVEX_clean_linker_0.xyz,AFOVEX_clean_linker_0.xyz
VAXTEV_clean,VAXTEV_clean_linker_0.xyz,VAXTEV_clean_linker_0.xyz
CAVMOD_clean,CAVMOD_clean_linker_8.xyz,CAVMOD_clean_linker_9.xyz
OJIWAG_clean,OJIWAG_clean_linker_10.xyz,OJIWAG_clean_linker_9.xyz
GEGGIK01_clean,GEGGIK01_clean_linker_1.xyz,GEGGIK01_clean_linker_1.xyz
JUJZIZ_clean,JUJZIZ_clean_linker_1.xyz,JUJZIZ_clean_linker_2.xyz
VIWLAQ_clean,VIWLAQ_clean_linker_8.xyz,VIWLAQ_clean_linker_8.xyz
NUFBEX_clean,NUFBEX_clean_linker_1.xyz,NUFBEX_clean_linker_1.xyz
HEDBUP_clean,HEDBUP_clean_linker_3.xyz,HEDBUP_clean_linker_3.xyz
VOJGOS_clean,VOJGOS_clean_linker_2.xyz,VOJGOS_clean_linker_2.xyz
COQLAX_clean,COQLAX_clean_linker_10.xyz,COQLAX_clean_linker_6.xyz
LALFUB_clean,LALFUB_clean_linker_2.xyz,LALFUB_clean_linker_1.xyz
XOXMED_clean,XOXMED_clean_linker_11.xyz,XOXMED_clean_linker_11.xyz
COWRIR_clean,COWRIR_clean_linker_9.xyz,COWRIR_clean_linker_9.xyz
YOYTOX_clean,YOYTOX_clean_linker_8.xyz,YOYTOX_clean_linker_4.xyz
ADUWON_clean,ADUWON_clean_linker_2.xyz,ADUWON_clean_linker_2.xyz
TIXMET_clean,TIXMET_clean_linker_8.xyz,TIXMET_clean_linker_7.xyz
ARAFEF_clean,ARAFEF_clean_linker_0.xyz,ARAFEF_clean_linker_0.xyz
LUFNAC05_clean,LUFNAC05_clean_linker_2.xyz,LUFNAC05_clean_linker_2.xyz
LACJAC_clean,LACJAC_clean_linker_9.xyz,LACJAC_clean_linker_6.xyz
PEQWAK_clean,PEQWAK_clean_linker_1.xyz,PEQWAK_clean_linker_1.xyz
BIFKEI_clean,BIFKEI_clean_linker_2.xyz,BIFKEI_clean_linker_2.xyz
ZUQMAB_clean,ZUQMAB_clean_linker_8.xyz,ZUQMAB_clean_linker_9.xyz
RIBTAZ_clean,RIBTAZ_clean_linker_0.xyz,RIBTAZ_clean_linker_0.xyz
PIJJEZ_clean,PIJJEZ_clean_linker_8.xyz,PIJJEZ_clean_linker_8.xyz
QUDJIJ_clean,QUDJIJ_clean_linker_0.xyz,QUDJIJ_clean_linker_1.xyz
HOGQEB_clean,HOGQEB_clean_linker_11.xyz,HOGQEB_clean_linker_1.xyz
HUNFON_clean,HUNFON_clean_linker_0.xyz,HUNFON_clean_linker_0.xyz
AMILOY_clean,AMILOY_clean_linker_9.xyz,AMILOY_clean_linker_23.xyz
VAXMUF_clean,VAXMUF_clean_linker_0.xyz,VAXMUF_clean_linker_0.xyz
RUYQIN01_clean,RUYQIN01_clean_linker_2.xyz,RUYQIN01_clean_linker_2.xyz
KOSKEK_clean,KOSKEK_clean_linker_2.xyz,KOSKEK_clean_linker_2.xyz
HOBGEL_clean,HOBGEL_clean_linker_2.xyz,HOBGEL_clean_linker_0.xyz
XOCWIX_clean,XOCWIX_clean_linker_2.xyz,XOCWIX_clean_linker_2.xyz
RESWUI_clean,RESWUI_clean_linker_2.xyz,RESWUI_clean_linker_2.xyz
YUFLOC_clean,YUFLOC_clean_linker_2.xyz,YUFLOC_clean_linker_2.xyz
KOSLUB_clean,KOSLUB_clean_linker_2.xyz,KOSLUB_clean_linker_2.xyz
HOZDIL_clean,HOZDIL_clean_linker_2.xyz,HOZDIL_clean_linker_2.xyz
AHOKIR_clean,AHOKIR_clean_linker_0.xyz,AHOKIR_clean_linker_0.xyz
OMIPEH_clean,OMIPEH_clean_linker_8.xyz,OMIPEH_clean_linker_8.xyz
QOYLOG_clean,QOYLOG_clean_linker_1.xyz,QOYLOG_clean_linker_1.xyz
OPOBOL_clean,OPOBOL_clean_linker_1.xyz,OPOBOL_clean_linker_1.xyz
ZEDRAD_clean,ZEDRAD_clean_linker_0.xyz,ZEDRAD_clean_linker_0.xyz
KULZEY_clean,KULZEY_clean_linker_11.xyz,KULZEY_clean_linker_10.xyz
ZIGWUJ_clean,ZIGWUJ_clean_linker_8.xyz,ZIGWUJ_clean_linker_8.xyz
GEZRAG_clean,GEZRAG_clean_linker_49.xyz,GEZRAG_clean_linker_48.xyz
TAJXIO_clean,TAJXIO_clean_linker_9.xyz,TAJXIO_clean_linker_8.xyz
FUNCEX_clean,FUNCEX_clean_linker_1.xyz,FUNCEX_clean_linker_0.xyz
WECBAJ_clean,WECBAJ_clean_linker_11.xyz,WECBAJ_clean_linker_3.xyz
QUSSII_clean,QUSSII_clean_linker_9.xyz,QUSSII_clean_linker_10.xyz
HOGQAX_clean,HOGQAX_clean_linker_11.xyz,HOGQAX_clean_linker_0.xyz
PUGFOO_clean,PUGFOO_clean_linker_10.xyz,PUGFOO_clean_linker_10.xyz
QUFGED_clean,QUFGED_clean_linker_9.xyz,QUFGED_clean_linker_9.xyz
JIXWUJ01_clean,JIXWUJ01_clean_linker_9.xyz,JIXWUJ01_clean_linker_9.xyz
ZUTBUN_clean,ZUTBUN_clean_linker_9.xyz,ZUTBUN_clean_linker_9.xyz
GULWIU_clean,GULWIU_clean_linker_9.xyz,GULWIU_clean_linker_9.xyz
HOXKUB_clean,HOXKUB_clean_linker_11.xyz,HOXKUB_clean_linker_11.xyz
HICWIB_clean,HICWIB_clean_linker_9.xyz,HICWIB_clean_linker_9.xyz
DIVNAY_clean,DIVNAY_clean_linker_8.xyz,DIVNAY_clean_linker_4.xyz
MUPYUS_clean,MUPYUS_clean_linker_8.xyz,MUPYUS_clean_linker_8.xyz
TETZID_clean,TETZID_clean_linker_8.xyz,TETZID_clean_linker_10.xyz
MAHCEG_clean,MAHCEG_clean_linker_10.xyz,MAHCEG_clean_linker_10.xyz
PUGFII_clean,PUGFII_clean_linker_8.xyz,PUGFII_clean_linker_8.xyz
EPUXET_clean,EPUXET_clean_linker_8.xyz,EPUXET_clean_linker_13.xyz
YOMVIG_clean,YOMVIG_clean_linker_8.xyz,YOMVIG_clean_linker_8.xyz
KUMGOQ_clean,KUMGOQ_clean_linker_9.xyz,KUMGOQ_clean_linker_0.xyz
TIGQUX_clean,TIGQUX_clean_linker_9.xyz,TIGQUX_clean_linker_9.xyz
IBABOF_clean,IBABOF_clean_linker_8.xyz,IBABOF_clean_linker_9.xyz
ZIDDIB_clean,ZIDDIB_clean_linker_9.xyz,ZIDDIB_clean_linker_9.xyz
OTOROF_clean,OTOROF_clean_linker_9.xyz,OTOROF_clean_linker_9.xyz
GEZYOB_clean,GEZYOB_clean_linker_8.xyz,GEZYOB_clean_linker_32.xyz
IVEQEG_clean,IVEQEG_clean_linker_1.xyz,IVEQEG_clean_linker_0.xyz
REJLIC_clean,REJLIC_clean_linker_9.xyz,REJLIC_clean_linker_5.xyz
XALMII_clean,XALMII_clean_linker_8.xyz,XALMII_clean_linker_23.xyz
QAGQEW_clean,QAGQEW_clean_linker_8.xyz,QAGQEW_clean_linker_8.xyz
VUCTOE_clean,VUCTOE_clean_linker_11.xyz,VUCTOE_clean_linker_0.xyz
RUGKOV_clean,RUGKOV_clean_linker_9.xyz,RUGKOV_clean_linker_8.xyz
XOJPIW_charged,XOJPIW_charged_linker_9.xyz,XOJPIW_charged_linker_8.xyz
AFOQUI_clean,AFOQUI_clean_linker_9.xyz,AFOQUI_clean_linker_6.xyz
JOQZUM_clean,JOQZUM_clean_linker_9.xyz,JOQZUM_clean_linker_9.xyz
ELERIY_clean,ELERIY_clean_linker_9.xyz,ELERIY_clean_linker_9.xyz
VAGKOF_clean,VAGKOF_clean_linker_8.xyz,VAGKOF_clean_linker_9.xyz
WEBQIF_clean,WEBQIF_clean_linker_8.xyz,WEBQIF_clean_linker_8.xyz
OTODIM_clean,OTODIM_clean_linker_1.xyz,OTODIM_clean_linker_1.xyz
YOZJEE01_clean,YOZJEE01_clean_linker_8.xyz,YOZJEE01_clean_linker_4.xyz
YUKVIK_clean,YUKVIK_clean_linker_9.xyz,YUKVIK_clean_linker_9.xyz
ZEFVEN_clean,ZEFVEN_clean_linker_9.xyz,ZEFVEN_clean_linker_5.xyz
EGUNAX_clean,EGUNAX_clean_linker_0.xyz,EGUNAX_clean_linker_0.xyz
OSIXIY_clean,OSIXIY_clean_linker_8.xyz,OSIXIY_clean_linker_8.xyz
YOYWEQ_clean,YOYWEQ_clean_linker_8.xyz,YOYWEQ_clean_linker_4.xyz
YUKVUW_clean,YUKVUW_clean_linker_9.xyz,YUKVUW_clean_linker_9.xyz
VIWKOD_clean,VIWKOD_clean_linker_8.xyz,VIWKOD_clean_linker_8.xyz
ZOMNIA_clean,ZOMNIA_clean_linker_0.xyz,ZOMNIA_clean_linker_0.xyz
KUXVIJ_clean,KUXVIJ_clean_linker_11.xyz,KUXVIJ_clean_linker_10.xyz
ECOROD_clean,ECOROD_clean_linker_0.xyz,ECOROD_clean_linker_0.xyz
XIFHIF_clean,XIFHIF_clean_linker_10.xyz,XIFHIF_clean_linker_10.xyz
ASECUY_clean,ASECUY_clean_linker_1.xyz,ASECUY_clean_linker_7.xyz
REHVAD_clean,REHVAD_clean_linker_4.xyz,REHVAD_clean_linker_5.xyz
TAJXIO02_clean,TAJXIO02_clean_linker_2.xyz,TAJXIO02_clean_linker_3.xyz
TUKCUZ_clean,TUKCUZ_clean_linker_1.xyz,TUKCUZ_clean_linker_0.xyz
FECYUJ_clean,FECYUJ_clean_linker_2.xyz,FECYUJ_clean_linker_2.xyz
BUXZAX_clean,BUXZAX_clean_linker_0.xyz,BUXZAX_clean_linker_0.xyz
EWUSUL_clean,EWUSUL_clean_linker_11.xyz,EWUSUL_clean_linker_11.xyz
DOZCEC_clean,DOZCEC_clean_linker_1.xyz,DOZCEC_clean_linker_1.xyz
CASTEW_clean,CASTEW_clean_linker_2.xyz,CASTEW_clean_linker_2.xyz
BETFAJ_clean,BETFAJ_clean_linker_0.xyz,BETFAJ_clean_linker_0.xyz
QUFGIH_clean,QUFGIH_clean_linker_7.xyz,QUFGIH_clean_linker_7.xyz
VEGXUC_clean,VEGXUC_clean_linker_3.xyz,VEGXUC_clean_linker_3.xyz
LUZJAT_clean,LUZJAT_clean_linker_0.xyz,LUZJAT_clean_linker_0.xyz
PURRIE_clean,PURRIE_clean_linker_19.xyz,PURRIE_clean_linker_25.xyz
VEDFIV_clean,VEDFIV_clean_linker_5.xyz,VEDFIV_clean_linker_5.xyz
YUWKIL_clean,YUWKIL_clean_linker_5.xyz,YUWKIL_clean_linker_5.xyz
LEPLEZ02_clean,LEPLEZ02_clean_linker_1.xyz,LEPLEZ02_clean_linker_1.xyz
RAVJOP_clean,RAVJOP_clean_linker_6.xyz,RAVJOP_clean_linker_7.xyz
LEGGEK_clean,LEGGEK_clean_linker_0.xyz,LEGGEK_clean_linker_3.xyz
HOWJEK_clean,HOWJEK_clean_linker_0.xyz,HOWJEK_clean_linker_0.xyz
BETZOR_clean,BETZOR_clean_linker_6.xyz,BETZOR_clean_linker_6.xyz
VICLAW_clean,VICLAW_clean_linker_3.xyz,VICLAW_clean_linker_0.xyz
DOGZIJ_clean,DOGZIJ_clean_linker_1.xyz,DOGZIJ_clean_linker_0.xyz
KOXGAH_clean,KOXGAH_clean_linker_7.xyz,KOXGAH_clean_linker_7.xyz
NUHQUE_clean,NUHQUE_clean_linker_3.xyz,NUHQUE_clean_linker_3.xyz
MOTVOI_clean,MOTVOI_clean_linker_6.xyz,MOTVOI_clean_linker_6.xyz
QIRWAR_clean,QIRWAR_clean_linker_4.xyz,QIRWAR_clean_linker_4.xyz
XANKOO_clean,XANKOO_clean_linker_7.xyz,XANKOO_clean_linker_7.xyz
UDOVUG_charged,UDOVUG_charged_linker_15.xyz,UDOVUG_charged_linker_15.xyz
ZILBIH_clean,ZILBIH_clean_linker_8.xyz,ZILBIH_clean_linker_8.xyz
LUMDEC_clean,LUMDEC_clean_linker_3.xyz,LUMDEC_clean_linker_3.xyz
ENIHUG_clean,ENIHUG_clean_linker_1.xyz,ENIHUG_clean_linker_1.xyz
HIHGEM_manual,HIHGEM_manual_linker_5.xyz,HIHGEM_manual_linker_5.xyz
QEJYIP_clean,QEJYIP_clean_linker_2.xyz,QEJYIP_clean_linker_3.xyz
WAHKUO_clean,WAHKUO_clean_linker_3.xyz,WAHKUO_clean_linker_3.xyz
TAKHEV_clean,TAKHEV_clean_linker_2.xyz,TAKHEV_clean_linker_2.xyz
WECBOX_clean,WECBOX_clean_linker_4.xyz,WECBOX_clean_linker_16.xyz
QUSRIH_clean,QUSRIH_clean_linker_1.xyz,QUSRIH_clean_linker_1.xyz
OCUQIN_clean,OCUQIN_clean_linker_3.xyz,OCUQIN_clean_linker_3.xyz
RUHFEH_clean,RUHFEH_clean_linker_3.xyz,RUHFEH_clean_linker_3.xyz
QEFNAQ_clean,QEFNAQ_clean_linker_4.xyz,QEFNAQ_clean_linker_4.xyz
VETTIZ_charged,VETTIZ_charged_linker_4.xyz,VETTIZ_charged_linker_4.xyz
QIYDIN01_clean,QIYDIN01_clean_linker_5.xyz,QIYDIN01_clean_linker_5.xyz
OKILIE_clean,OKILIE_clean_linker_5.xyz,OKILIE_clean_linker_5.xyz
TISGUY_clean,TISGUY_clean_linker_3.xyz,TISGUY_clean_linker_0.xyz
YOYPOT_clean,YOYPOT_clean_linker_2.xyz,YOYPOT_clean_linker_2.xyz
TIVFIO_clean,TIVFIO_clean_linker_2.xyz,TIVFIO_clean_linker_2.xyz
TAJXIO01_clean,TAJXIO01_clean_linker_15.xyz,TAJXIO01_clean_linker_6.xyz
VEHLEA01_clean,VEHLEA01_clean_linker_3.xyz,VEHLEA01_clean_linker_3.xyz
IMIDZB10_clean,IMIDZB10_clean_linker_2.xyz,IMIDZB10_clean_linker_2.xyz
CUCTAX_clean,CUCTAX_clean_linker_9.xyz,CUCTAX_clean_linker_0.xyz
QOSJUF_clean,QOSJUF_clean_linker_3.xyz,QOSJUF_clean_linker_2.xyz
KIBDEF_clean,KIBDEF_clean_linker_1.xyz,KIBDEF_clean_linker_4.xyz
SAYTUJ_clean,SAYTUJ_clean_linker_3.xyz,SAYTUJ_clean_linker_3.xyz
FAHGAY_clean,FAHGAY_clean_linker_6.xyz,FAHGAY_clean_linker_6.xyz
YINCUV_clean,YINCUV_clean_linker_3.xyz,YINCUV_clean_linker_3.xyz
XADDUD_clean,XADDUD_clean_linker_5.xyz,XADDUD_clean_linker_5.xyz
QOSJOZ_clean,QOSJOZ_clean_linker_20.xyz,QOSJOZ_clean_linker_20.xyz
LADQUF_clean,LADQUF_clean_linker_2.xyz,LADQUF_clean_linker_2.xyz
CODSUL_clean,CODSUL_clean_linker_0.xyz,CODSUL_clean_linker_2.xyz
KARTAA_clean,KARTAA_clean_linker_2.xyz,KARTAA_clean_linker_2.xyz
ROLCEC15_clean,ROLCEC15_clean_linker_7.xyz,ROLCEC15_clean_linker_7.xyz
ZERNIV_clean,ZERNIV_clean_linker_3.xyz,ZERNIV_clean_linker_3.xyz
FIBKEI_clean,FIBKEI_clean_linker_0.xyz,FIBKEI_clean_linker_1.xyz
TIXMIX_clean,TIXMIX_clean_linker_10.xyz,TIXMIX_clean_linker_10.xyz
RUWZIU_clean,RUWZIU_clean_linker_1.xyz,RUWZIU_clean_linker_2.xyz
UFEXIN_clean,UFEXIN_clean_linker_1.xyz,UFEXIN_clean_linker_1.xyz
BUKRUW02_clean,BUKRUW02_clean_linker_21.xyz,BUKRUW02_clean_linker_20.xyz
NANMEW_clean,NANMEW_clean_linker_1.xyz,NANMEW_clean_linker_1.xyz
HUZSOL_clean,HUZSOL_clean_linker_0.xyz,HUZSOL_clean_linker_0.xyz
GAXVUY_clean,GAXVUY_clean_linker_1.xyz,GAXVUY_clean_linker_1.xyz
VEPDEB_charged,VEPDEB_charged_linker_0.xyz,VEPDEB_charged_linker_9.xyz
GUFXEM_clean,GUFXEM_clean_linker_5.xyz,GUFXEM_clean_linker_5.xyz
WUXYOF_clean,WUXYOF_clean_linker_0.xyz,WUXYOF_clean_linker_1.xyz
TIQGIK_clean,TIQGIK_clean_linker_0.xyz,TIQGIK_clean_linker_0.xyz
XADDIR_manual,XADDIR_manual_linker_2.xyz,XADDIR_manual_linker_2.xyz
RUHFIL_clean,RUHFIL_clean_linker_9.xyz,RUHFIL_clean_linker_9.xyz
JALLEQ_clean,JALLEQ_clean_linker_7.xyz,JALLEQ_clean_linker_7.xyz
COXHIH_clean,COXHIH_clean_linker_4.xyz,COXHIH_clean_linker_4.xyz
UVOTOQ_clean,UVOTOQ_clean_linker_4.xyz,UVOTOQ_clean_linker_4.xyz
HURGUX01_clean,HURGUX01_clean_linker_3.xyz,HURGUX01_clean_linker_3.xyz
LUKREO_clean,LUKREO_clean_linker_0.xyz,LUKREO_clean_linker_0.xyz
TETWOG_clean,TETWOG_clean_linker_1.xyz,TETWOG_clean_linker_0.xyz
EZABEN_clean,EZABEN_clean_linker_3.xyz,EZABEN_clean_linker_3.xyz
RAVFIF_clean,RAVFIF_clean_linker_3.xyz,RAVFIF_clean_linker_3.xyz
QODHUO04_clean,QODHUO04_clean_linker_6.xyz,QODHUO04_clean_linker_6.xyz
FIJDIM06_clean,FIJDIM06_clean_linker_3.xyz,FIJDIM06_clean_linker_3.xyz
ZISFEO_clean,ZISFEO_clean_linker_2.xyz,ZISFEO_clean_linker_2.xyz
KOSJAF_clean,KOSJAF_clean_linker_1.xyz,KOSJAF_clean_linker_1.xyz
SEYFAE_clean,SEYFAE_clean_linker_3.xyz,SEYFAE_clean_linker_3.xyz
QIQVIX_clean,QIQVIX_clean_linker_3.xyz,QIQVIX_clean_linker_3.xyz
OTIPUE_clean,OTIPUE_clean_linker_3.xyz,OTIPUE_clean_linker_2.xyz
AGOFEJ_clean,AGOFEJ_clean_linker_6.xyz,AGOFEJ_clean_linker_6.xyz
IWIPIO_clean,IWIPIO_clean_linker_7.xyz,IWIPIO_clean_linker_6.xyz
HAZGOF03_clean_h,HAZGOF03_clean_h_linker_5.xyz,HAZGOF03_clean_h_linker_5.xyz
VOPCIO_clean,VOPCIO_clean_linker_8.xyz,VOPCIO_clean_linker_8.xyz
FAZFET_clean,FAZFET_clean_linker_33.xyz,FAZFET_clean_linker_33.xyz
YOTRUW_clean,YOTRUW_clean_linker_3.xyz,YOTRUW_clean_linker_3.xyz
JORBAV_clean,JORBAV_clean_linker_16.xyz,JORBAV_clean_linker_16.xyz
HOBGOV_clean,HOBGOV_clean_linker_4.xyz,HOBGOV_clean_linker_5.xyz
MAXJEC_clean,MAXJEC_clean_linker_0.xyz,MAXJEC_clean_linker_0.xyz
LASDEQ_clean,LASDEQ_clean_linker_17.xyz,LASDEQ_clean_linker_17.xyz
AXUHIL_clean,AXUHIL_clean_linker_1.xyz,AXUHIL_clean_linker_0.xyz
TAKYEL_clean,TAKYEL_clean_linker_4.xyz,TAKYEL_clean_linker_4.xyz
LEGGOU_clean,LEGGOU_clean_linker_14.xyz,LEGGOU_clean_linker_12.xyz
CAXZUY_clean,CAXZUY_clean_linker_9.xyz,CAXZUY_clean_linker_9.xyz
MIKJAR_clean,MIKJAR_clean_linker_5.xyz,MIKJAR_clean_linker_17.xyz
EQOXIT_clean,EQOXIT_clean_linker_3.xyz,EQOXIT_clean_linker_0.xyz
ALUREF_clean,ALUREF_clean_linker_4.xyz,ALUREF_clean_linker_5.xyz
HENYUV_clean,HENYUV_clean_linker_1.xyz,HENYUV_clean_linker_1.xyz
DAWVOO_clean,DAWVOO_clean_linker_6.xyz,DAWVOO_clean_linker_6.xyz
HEGNAJ_clean,HEGNAJ_clean_linker_0.xyz,HEGNAJ_clean_linker_6.xyz
DIDBAV_clean,DIDBAV_clean_linker_4.xyz,DIDBAV_clean_linker_4.xyz
UWALEL_clean,UWALEL_clean_linker_5.xyz,UWALEL_clean_linker_5.xyz
KOZQEX_clean,KOZQEX_clean_linker_5.xyz,KOZQEX_clean_linker_5.xyz
NUCPEI_clean,NUCPEI_clean_linker_0.xyz,NUCPEI_clean_linker_0.xyz
MATXAJ_clean,MATXAJ_clean_linker_3.xyz,MATXAJ_clean_linker_3.xyz
NUFCAU_clean,NUFCAU_clean_linker_3.xyz,NUFCAU_clean_linker_3.xyz
LASMAV_neutral,LASMAV_neutral_linker_2.xyz,LASMAV_neutral_linker_2.xyz
NUCBIY_clean,NUCBIY_clean_linker_5.xyz,NUCBIY_clean_linker_5.xyz
NIWZIE13_clean,NIWZIE13_clean_linker_5.xyz,NIWZIE13_clean_linker_5.xyz
OBUREL_clean,OBUREL_clean_linker_5.xyz,OBUREL_clean_linker_5.xyz
KOMHAW_clean,KOMHAW_clean_linker_6.xyz,KOMHAW_clean_linker_9.xyz
QUSRUT_clean,QUSRUT_clean_linker_1.xyz,QUSRUT_clean_linker_0.xyz
YARZEZ03_clean,YARZEZ03_clean_linker_1.xyz,YARZEZ03_clean_linker_1.xyz
SAQQAD_clean,SAQQAD_clean_linker_2.xyz,SAQQAD_clean_linker_2.xyz
MAWVAK_clean,MAWVAK_clean_linker_1.xyz,MAWVAK_clean_linker_1.xyz
OMEWUZ_clean,OMEWUZ_clean_linker_3.xyz,OMEWUZ_clean_linker_3.xyz
WOJZIG_clean,WOJZIG_clean_linker_0.xyz,WOJZIG_clean_linker_0.xyz
EYULOA_clean,EYULOA_clean_linker_19.xyz,EYULOA_clean_linker_4.xyz
PAPPIH_clean,PAPPIH_clean_linker_2.xyz,PAPPIH_clean_linker_2.xyz
ADODAA_charged,ADODAA_charged_linker_16.xyz,ADODAA_charged_linker_16.xyz
YINCIJ_clean,YINCIJ_clean_linker_3.xyz,YINCIJ_clean_linker_3.xyz
SIWZOP02_clean,SIWZOP02_clean_linker_0.xyz,SIWZOP02_clean_linker_0.xyz
FORPIM_clean,FORPIM_clean_linker_3.xyz,FORPIM_clean_linker_3.xyz
BUCVIG_clean,BUCVIG_clean_linker_9.xyz,BUCVIG_clean_linker_1.xyz
VOPCEK_clean,VOPCEK_clean_linker_2.xyz,VOPCEK_clean_linker_2.xyz
REYCOP_clean,REYCOP_clean_linker_3.xyz,REYCOP_clean_linker_2.xyz
LAWHOJ_clean,LAWHOJ_clean_linker_0.xyz,LAWHOJ_clean_linker_0.xyz
GIQYEL_clean,GIQYEL_clean_linker_1.xyz,GIQYEL_clean_linker_1.xyz
LAFFEG_clean,LAFFEG_clean_linker_1.xyz,LAFFEG_clean_linker_2.xyz
WAHNEB_clean,WAHNEB_clean_linker_2.xyz,WAHNEB_clean_linker_2.xyz
ASACON_clean,ASACON_clean_linker_3.xyz,ASACON_clean_linker_3.xyz
KOLWEO_clean,KOLWEO_clean_linker_6.xyz,KOLWEO_clean_linker_7.xyz
QOCBUH_clean,QOCBUH_clean_linker_1.xyz,QOCBUH_clean_linker_11.xyz
PENZIS_clean,PENZIS_clean_linker_5.xyz,PENZIS_clean_linker_5.xyz
DUXKEN_clean,DUXKEN_clean_linker_0.xyz,DUXKEN_clean_linker_0.xyz
XACHOA_clean,XACHOA_clean_linker_4.xyz,XACHOA_clean_linker_4.xyz
BUKRUW03_clean,BUKRUW03_clean_linker_3.xyz,BUKRUW03_clean_linker_3.xyz
ZOZKEG_clean,ZOZKEG_clean_linker_1.xyz,ZOZKEG_clean_linker_0.xyz
ONAWEG01_clean,ONAWEG01_clean_linker_2.xyz,ONAWEG01_clean_linker_2.xyz
POSGAH_clean,POSGAH_clean_linker_1.xyz,POSGAH_clean_linker_1.xyz
PORVID_clean,PORVID_clean_linker_1.xyz,PORVID_clean_linker_1.xyz
