name,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,0ASA_m2_cm3,0ASA_m2_g,AV_VF,AV_cm3_g,0AV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,FSR_overlap
HOHMIB_clean,13.18684,11.41766,13.17435,0.53853,2200.97,4087,0,0,0.7792,1.4469,0,Zn,1,Zn,1
HOJJU0_clean,10.20501,4.32102,10.20501,1.07008,1864.88,1742.75,0,0,0.6276,0.586499,0,Cu,0," ",1
HOJLE1_clean,3.63337,2.83052,3.60118,1.41101,0,0,104.836,74.2986,0.4062,0.28788,0,Cu,0," ",1
HOJLID_clean,8.3495,5.13588,8.1646,0.608298,3093.18,5084.98,0,0,0.7326,1.20434,0,Zn,0," ",1
HOJLUP_clean,6.04405,4.68216,6.04405,0.897215,1739.4,1938.66,0,0,0.5916,0.659373,0,Zn,1,Zn,1
HOJ0IF_clean,4.00485,3.015,3.81492,1.23402,0,0,162.531,131.709,0.5098,0.413123,0,Sc,0," ",1
HOJ0OL_clean,4.02107,3.0193,3.9963,1.23229,0,0,175.851,142.703,0.5114,0.415,0,Sc,0," ",1
HOJ0UR_clean,3.99147,3.01058,3.92256,1.23168,0,0,174.273,141.492,0.5124,0.416016,0,Sc,0," ",1
HOJ0UR01_clean,3.94518,2.94764,3.79329,1.27312,0,0,129.373,101.619,0.5026,0.394779,0,Sc,0," ",1
HOJPAZ_clean,4.0071,3.01444,3.78054,1.23576,0,0,174.773,141.43,0.511,0.413512,0,Sc,0," ",1
HOJPED_clean,4.0032,2.99806,3.85144,1.24562,0,0,164.437,132.012,0.51,0.409434,0,Sc,0," ",1
HOJPIH_clean,3.96758,2.99779,3.82887,1.25057,0,0,157.089,125.614,0.508,0.406216,0,Sc,0," ",1
HOKGUJ_clean,9.34177,3.71993,9.34177,1.22332,1337.41,1093.26,0,0,0.5774,0.471995,0,Co,1,Co,1
HOKLIE_clean,5.61648,4.05301,5.61199,1.31362,1114.73,848.591,0,0,0.4902,0.373167,0,Zn,1,Zn,1
HOKLOK_clean,5.60027,4.05978,5.58756,1.31362,1122.41,854.443,0,0,0.4898,0.372863,0,Zn,1,Zn,1
HOKMUR_clean,5.19325,3.9428,5.17824,1.12854,1729.14,1532.2,0,0,0.6046,0.535737,0,Zn,1,Zn,1
HOLQAC_clean,12.12817,3.18768,12.12817,0.894942,0,0,1589.79,1776.42,0.6708,0.749546,0,Zn,0," ",1
HOLQAC01_clean,14.94533,6.6168,14.83023,0.724529,2008.99,2772.82,0,0,0.7714,1.06469,0,Zn,0," ",1
HOLQIK_clean,12.10808,3.4458,10.16044,0.913109,1657.88,1815.64,0,0,0.663,0.726091,0,Zn,1,Zn,1
HOLQOQ_clean,14.93193,6.64454,14.93193,0.725367,2006.98,2766.85,0,0,0.7678,1.0585,0,Zn,0," ",1
HOLQUW_clean,14.90065,7.96317,14.90065,0.59591,2161.72,3627.6,0,0,0.8156,1.36866,0,Zn,0," ",1
HOLRAD_clean,14.85767,7.83508,14.84613,0.598797,2177.39,3636.27,0,0,0.8118,1.35572,0,Zn,0," ",1
HOMRIL_clean,8.32537,4.10495,8.32349,0.82756,1557.76,1882.35,17.9805,21.7271,0.651,0.78665,0,Cu,1,Cu,1
HOMXOX_clean,23.86195,23.18934,23.86195,0.403004,1756.03,4357.35,0,0,0.8498,2.10866,0,Zn,0," ",1
HOMZEP_clean,8.52957,6.78202,7.76045,1.30479,1180.46,904.71,435.839,334.03,0.602,0.461377,0,Ga,1,Ga,1
HOP1EQ_clean,4.00073,3.18451,3.73972,2.2255,0,0,323.535,145.376,0.494,0.221973,0,Zn,0," ",1
HOP1EQ01_clean,3.95957,3.14732,3.74628,2.23316,0,0,330.905,148.178,0.4938,0.221121,0,Zn,0," ",1
HOQMIL_clean,5.74994,5.00317,5.74994,1.13423,1163.97,1026.22,0,0,0.491,0.432891,0,Mg,0," ",1
HOQMIL01_clean,5.56977,4.83187,5.56337,1.16042,1122.88,967.652,0,0,0.4848,0.417781,0,Mg,0," ",1
HOQMIL02_clean,5.63983,4.88733,5.62365,1.14617,1146.47,1000.26,0,0,0.486,0.424021,0,Mg,0," ",1
HOQMIL03_clean,5.60791,4.87769,5.56878,1.15397,1143.32,990.77,0,0,0.4896,0.424274,0,Mg,0," ",1
HOQMIL04_clean,5.70711,4.91694,5.69105,1.1407,1134.98,994.985,0,0,0.4988,0.437277,0,Mg,0," ",1
HOQMOR_clean,5.28158,4.76089,5.28158,1.18541,1076.17,907.846,0,0,0.4768,0.402223,0,Mg,0," ",1
HOQMUX_clean,4.86191,4.39042,4.86191,1.23808,888.924,717.986,0,0,0.4546,0.367182,0,Mg,0," ",1
HOQ0EI_clean,5.27742,4.83558,5.27742,1.18109,1071.17,906.928,0,0,0.4762,0.403186,0,Mg,0," ",1
HOQ0OS_clean,5.68928,5.15984,5.68602,1.20112,1133.38,943.601,0,0,0.508,0.422938,0,Mg,0," ",1
HORHA1_clean,4.10114,3.04525,4.10114,1.17808,0,0,503.221,427.153,0.503,0.426966,0,Cd,0," ",1
HORHEC_clean,4.20448,2.97275,4.20432,1.17114,0,0,478.626,408.684,0.498,0.425226,0,Cd,0," ",1
HORHIG_clean,4.11455,2.92172,4.11455,1.18923,0,0,434.266,365.164,0.4984,0.419093,0,Cd,0," ",1
HORJOP_clean,2.62174,2.42682,2.62174,1.80476,0,0,0,0,0.3012,0.166892,0,Fe,0," ",1
HOVGEG_clean,5.72288,5.00575,5.71258,1.7362,623.828,359.307,0,0,0.4442,0.255846,0,Zn,1,Zn,1
HOVGIK_clean,5.93161,4.23353,5.92922,1.12874,1308.17,1158.97,0,0,0.541,0.479296,0,Cd,0," ",1
HOVJI0_clean,3.66657,2.56403,3.64598,2.32634,0,0,96.8261,41.6217,0.349,0.150021,0,"Ag,Er",1,Ag,1
HOVQAM_clean,8.83543,4.89469,8.82746,0.624336,3070.63,4918.23,0,0,0.7,1.12119,0,Co,0," ",1
HOVQUG_clean,4.17086,3.66339,4.17086,1.64186,726.593,442.541,0,0,0.4718,0.287356,0,Cu,1,Cu,1
HOWJEK_clean,3.99229,3.40619,3.99097,1.96697,432.183,219.72,0,0,0.4482,0.227863,0,Mn,1,Mn,1
HOWPEQ_clean,5.50159,4.45937,5.49668,1.2167,2188.23,1798.5,0,0,0.652,0.535877,0,Ag,1,Ag,1
HOWPIU_clean,3.80474,2.59826,3.80474,1.86654,0,0,110.607,59.2579,0.4776,0.255875,0,Ag,1,Ag,1
HOWPOZ_clean,7.21513,5.98736,7.21361,1.27988,1504.5,1175.5,0,0,0.585,0.457073,0,Cd,1,Cd,1
HOWPUF_clean,7.93406,5.48339,7.91016,0.971712,2041.64,2101.08,0,0,0.6486,0.667482,0,Zn,1,Zn,1
HOWQAM_clean,6.8261,5.31039,6.2759,1.01498,2208.17,2175.58,0,0,0.6538,0.644149,0,Cd,1,Cd,1
HOWSAP_clean,6.71751,4.61596,6.71751,1.15559,1670.87,1445.9,0,0,0.5844,0.505717,0,Cu,1,Cu,1
HOWSET_clean,7.27272,4.03268,6.91947,1.23503,1647.39,1333.89,0,0,0.572,0.463147,0,Cu,1,Cu,1
HOWSIX_clean,7.29706,4.00765,6.07294,1.2292,1638.5,1332.99,0,0,0.575,0.467785,0,Cu,1,Cu,1
HOXGEH_clean,7.22422,5.56347,7.22422,1.76045,532.184,302.3,0,0,0.428,0.24312,0,Sn,1,Sn,1
HOXRUJ_clean,3.43647,2.82408,3.43244,2.30405,0,0,3.00777,1.30543,0.2548,0.110588,0,"Eu,K",1,K,1
HOXSI1_clean,4.90036,3.04579,4.90036,1.3744,0,0,801.214,582.957,0.4926,0.358412,0,Zn,1,Zn,1
HOXSUK_clean,6.8634,6.5073,6.8549,1.07828,1271.94,1179.6,0,0,0.553,0.512854,0,0i,1,0i,1
HO1KUD_clean,4.88126,4.00768,4.88126,1.04686,1729.26,1651.86,0,0,0.586,0.559769,0,Cu,0," ",1
HO1QIX_clean,11.66263,4.94551,11.66263,0.83111,2281.89,2745.59,0,0,0.6778,0.815536,0,Cu,0," ",1
HO1QUJ_clean,4.57447,3.76568,4.54731,1.07952,1659.35,1537.12,0,0,0.5762,0.533757,0,Cu,0," ",1
HO1RAQ_clean,4.56903,3.81519,4.56903,1.082,1739.14,1607.34,0,0,0.596,0.550834,0,Cu,0," ",1
HO1ROE_clean,6.155,5.22739,6.12328,1.60811,1166.91,725.638,0,0,0.4436,0.275852,0,"Ba,Li",1,"Ba,Li",1
HOZBUV_clean,7.91812,7.59324,7.91812,1.47122,1126.87,765.945,0,0,0.5294,0.359837,0,Cd,1,Cd,1
HOZDIL_clean,4.45764,2.70708,3.66651,1.7208,0,0,207.17,120.392,0.383,0.22257,0,Al,1,Al,1
HOZDOR_clean,4.10342,3.49773,4.10257,1.69642,627.303,369.779,0,0,0.3828,0.225651,0,Al,1,Al,1
HOZFEJ_clean,8.96888,8.2985,8.96888,1.10337,952.541,863.301,0,0,0.4856,0.440106,0,Li,0," ",1
HOZFI0_clean,11.69529,10.43289,11.69529,0.774366,1771.67,2287.9,0,0,0.6506,0.840172,0,Li,1,Li,1
HOZTOG_clean,8.69843,6.41352,8.68476,1.38534,1756.27,1267.75,0,0,0.642,0.463424,0,"W,Cu",0," ",1
HOZXEB_clean,5.47734,4.35167,5.29891,2.01178,1095.39,544.49,0.870043,0.432475,0.5328,0.264841,0,Cd,1,Cd,1
HUBQEC_clean,8.86857,5.43796,8.86857,1.74467,1156.2,662.705,0,0,0.545,0.31238,0,"Mo,Cu",1,"Mo,Cu",1
HUCFAO_clean,5.18257,3.1685,4.9152,1.24354,0,0,1008.37,810.885,0.5162,0.415105,0,Mn,0," ",1
HUCLIB_clean,3.72234,3.34235,3.71043,2.21655,110.7,49.9423,0,0,0.3584,0.161693,0,"Ag,Sm",1,Ag,1
HUCSEF_clean,13.78845,4.39887,13.78845,0.867071,1791.92,2066.64,0,0,0.6752,0.778714,0,Cu,1,Cu,1
HUDCEQ_clean,8.77236,5.52508,8.7688,1.00679,2364.42,2348.48,0,0,0.6592,0.654754,0,Zn,0," ",1
HUDMAW_clean,5.85435,3.49017,5.85435,1.41425,459.28,324.752,4.50371,3.18452,0.4168,0.294714,0,"0a,Co",0," ",1
HUDMEA_clean,5.86971,2.69825,5.85762,1.41956,0,0,380.809,268.258,0.4198,0.295726,0,"0a,Co",0," ",1
HUDMIE_clean,8.55067,4.61783,8.54315,1.0423,1597.18,1532.36,0,0,0.6124,0.587545,0,Zn,1,Zn,1
HUDMOK_clean,10.65652,7.1324,10.54609,0.649476,2240.26,3449.33,0,0,0.7666,1.18034,0,Zn,1,Zn,1
HUDWUA_clean,5.86312,3.92573,5.85006,1.18848,1521.84,1280.49,0,0,0.5574,0.469003,0,Cu,1,Cu,1
HUFHEX_clean,11.02675,7.87011,11.02675,0.803859,2205.78,2743.99,0,0,0.7232,0.89966,0,Ag,1,Ag,1
HUFHIB_clean,9.90019,7.46213,9.90004,0.9042,1987.19,2197.73,0,0,0.6998,0.773944,0,Ag,1,Ag,1
HUFHOH_clean,11.37997,7.84586,11.37913,0.791329,2050.25,2590.9,0,0,0.7294,0.921741,0,Ag,1,Ag,1
HUFHU0_clean,11.46361,8.17134,11.46361,0.780594,2181.16,2794.23,0,0,0.7478,0.957988,0,Ag,1,Ag,1
HUFJAV_clean,10.82518,7.21362,10.82516,0.846584,2017.74,2383.39,0,0,0.7126,0.841735,0,Ag,1,Ag,1
HUFJEZ_clean,8.97021,6.86873,8.96999,1.02124,1801.67,1764.2,0,0,0.6662,0.652342,0,Ag,1,Ag,1
HUFJID_clean,5.47986,2.72127,5.47807,1.28008,0,0,1249.17,975.853,0.5712,0.446222,0,Ag,1,Ag,1
HUFKUQ_clean,12.94916,9.87431,12.94916,0.591794,2246.92,3796.8,0,0,0.7696,1.30045,0,Cd,1,Cd,1
HUFLUR_clean,4.58854,4.14721,4.58854,1.14854,1287.04,1120.59,0,0,0.5678,0.494365,0,Ca,1,Ca,1
HUFMUS_clean,4.79853,3.61328,4.79853,1.52895,747.86,489.132,0,0,0.4994,0.326629,0,Sr,1,Sr,1
HUF1IS_clean,4.3139,3.55368,4.30056,2.21162,511.056,231.077,0,0,0.5152,0.232951,0,U,1,U,1
HUHBET_clean,5.15548,4.03539,5.14476,1.3667,952.931,697.251,1.82887,1.33817,0.456,0.333651,0,"0a,Mn",1,0a,1
HUHBUJ_clean,5.60126,5.18977,5.60126,1.80903,559.324,309.185,0.365081,0.201811,0.4444,0.245657,0,"Cd,Ti",1,"Cd,Ti",1
HUHJAW_clean,3.68144,2.51889,3.68144,2.11306,0,0,39.0435,18.4772,0.4036,0.191002,0,Cd,1,Cd,1
HUH0IJ_clean,6.23729,5.3405,6.23046,1.03071,1170.03,1135.17,0,0,0.5464,0.530122,0,"Cd,Ti",1,"Cd,Ti",1
HUJGEA_clean,12.53944,4.7914,12.4029,0.822662,2143.27,2605.28,0,0,0.7056,0.857703,0,Cu,1,Cu,1
HUJVOX_clean,5.27825,3.53087,5.19969,0.862596,1941.73,2251.03,0,0,0.6554,0.7598,0,Cu,1,Cu,1
HUKRIO_clean,4.32553,3.06239,4.31139,1.65923,0,0,179.047,107.91,0.3744,0.225647,0,Co,0," ",1
HULCOI_clean,19.48655,7.36184,19.24065,0.593799,2227.14,3750.66,0,0,0.7806,1.31459,0,Cu,1,Cu,1
HULRIR_clean,9.43814,4.59805,9.43814,1.24517,1642.64,1319.2,2.40063,1.92795,0.6318,0.5074,0,Cd,1,Cd,1
HULTE0_clean,5.18269,3.6406,5.1729,1.69201,1269.56,750.33,0,0,0.571,0.337469,0,Zn,0," ",1
HULTEP_clean,7.49376,5.16023,7.49376,0.72122,2310.7,3203.88,0,0,0.6912,0.958376,0,Co,0," ",1
HUMWET_clean,16.11759,10.13892,16.11759,0.653403,1386.29,2121.65,177.233,271.246,0.6792,1.03948,0,Mn,0," ",1
HUMWIX_clean,14.98566,9.18322,14.98566,0.727734,1500.13,2061.37,168.676,231.782,0.6626,0.910497,0,"Cu,Mn",1,"Cu,Mn",1
HU0BEX_clean,5.69296,3.2343,5.69177,1.34872,0,0,1003.43,743.985,0.5212,0.386441,0,"Zn,K",1,K,1
HU0BIB_clean,4.04119,3.03864,4.01111,2.15055,0,0,728.779,338.88,0.4978,0.231475,0,"As,Fe",1,As,1
HU0CIE_clean,23.8524,20.39274,23.77655,0.290995,1592.86,5473.82,0,0,0.8752,3.00761,0,Cu,1,Cu,1
HUPQIU_clean,11.12952,5.24741,11.12952,1.02735,1615.52,1572.51,0,0,0.5816,0.566115,0,Zn,1,Zn,1
HUQGOR_clean,10.27351,7.23414,10.27351,0.702938,1802.86,2564.75,0,0,0.6908,0.982733,0,Zn,1,Zn,1
HUQGUX_clean,10.2361,7.27261,10.14502,0.69251,1823.51,2633.19,0,0,0.6952,1.00388,0,Cu,1,Cu,1
HUQHAE_clean,10.11008,7.63969,10.07674,0.70182,1853.59,2641.12,0,0,0.6866,0.978314,0,Zn,1,Zn,1
HUQHEI_clean,10.39855,7.33583,10.39855,0.70723,1815.66,2567.28,0,0,0.6916,0.9779,0,Zn,1,Zn,1
HUQHIM_clean,10.2269,8.71112,10.19864,0.711062,1763.31,2479.82,0,0,0.6842,0.962223,0,Zn,1,Zn,1
HUQHOS_clean,9.73841,7.14116,9.73841,0.752041,1815.26,2413.78,0,0,0.677,0.900216,0,Zn,1,Zn,1
HUQHU1_clean,12.11698,9.08074,12.11414,0.619951,1818.86,2933.88,0,0,0.7208,1.16267,0,Zn,1,Zn,1
HUQJAG_clean,10.16741,7.63375,10.14995,0.764918,1834.15,2397.83,0,0,0.6652,0.869636,0,Zn,1,Zn,1
HURFEH_clean,7.40163,5.27423,7.39913,1.02718,1852.44,1803.42,0,0,0.6308,0.61411,0,Zn,1,Zn,1
HURFIL_clean,5.53219,3.67395,5.49739,1.12953,1491.57,1320.52,0,0,0.5764,0.5103,0,Zn,1,Zn,1
HURFOR_clean,7.08248,5.24445,7.08248,1.04737,1938.44,1850.78,0,0,0.6226,0.594444,0,Zn,1,Zn,1
HURFUX_clean,6.75247,5.05596,6.75247,1.0343,1910.3,1846.94,0,0,0.6324,0.611426,0,Zn,1,Zn,1
HURGAE_clean,5.60961,3.61361,5.60331,1.138,1484.11,1304.14,0,0,0.5708,0.501583,0,Zn,1,Zn,1
HURGEH_clean,7.76009,5.17265,7.74555,1.0195,2020.5,1981.85,0,0,0.6252,0.613242,0,Co,1,Co,1
HURGOR_clean,6.43712,4.72467,6.43122,0.937191,1713.79,1828.65,0,0,0.6054,0.645973,0,Co,0," ",1
HURQUG_clean,6.31098,3.21738,6.31098,1.67305,0,0,879.917,525.936,0.5212,0.311527,0,Ce,0," ",1
HUSJUC_clean,5.68783,4.95516,5.68491,1.59918,1031.7,645.145,0,0,0.4382,0.274015,0,La,0," ",1
HUSQES_clean,3.88653,3.23031,3.88589,1.4047,0,0,565.177,402.347,0.5278,0.375738,0,Mo,1,Mo,1
HUTTIA_clean,4.93965,2.94896,4.93965,1.29015,0,0,649.167,503.17,0.4978,0.385845,0,Zn,1,Zn,1
HUTZAX01_clean,5.14597,3.91519,5.14562,1.41637,492.551,347.755,0,0,0.4602,0.324914,0,Zn,1,Zn,1
HUVGEM_clean,4.26279,3.444,4.25534,1.60638,364.209,226.726,297.375,185.121,0.4454,0.277269,0,Zn,1,Zn,1
HUVHIR_clean,6.43752,3.3852,6.43752,1.55619,990.748,636.65,0,0,0.5272,0.338777,0,Zn,1,Zn,1
HUVHOX_clean,5.48842,3.66587,5.4468,1.48531,1066.45,718.001,0,0,0.5288,0.356021,0,Zn,1,Zn,1
HUV0AP_clean,8.75886,7.98277,8.75886,1.18409,1179.49,996.114,8.956,7.56363,0.5472,0.462128,0,"Ba,Fe",1,"Ba,Fe",1
HUWDEJ_clean,4.9355,3.41269,4.9355,1.26902,576.242,454.085,0,0,0.4542,0.357915,0,Ag,0," ",1
HUWHO1_clean,6.08119,4.05672,5.74775,0.950744,2154.5,2266.13,0,0,0.64,0.673157,0,Cd,1,Cd,1
HUWHUE_clean,6.55119,4.62346,6.54785,1.08219,1621.46,1498.32,0,0,0.5882,0.54353,0,Cd,0," ",1
HUWLUI_clean,8.75473,4.69687,8.74085,1.19037,1892.69,1590,0,0,0.6324,0.531265,0,Th,0," ",1
HUWMAP_clean,9.5335,6.09812,9.49996,0.888385,2198.1,2474.27,0,0,0.7182,0.808434,0,Th,0," ",1
HUWPIA_clean,6.29862,4.63989,6.29862,1.01225,1229.62,1214.75,0,0,0.5338,0.527343,0,Al,0," ",1
HUWSU0_clean,6.32885,4.07784,6.32149,0.837909,1976.96,2359.4,0,0,0.6126,0.731105,0,Co,0," ",1
HUXDOT_clean,4.56892,2.97523,4.55488,1.62038,0,0,450.335,277.92,0.514,0.31721,0,Ag,1,Ag,1
HUXHEP_clean,4.54285,2.94307,4.53552,1.64054,0,0,705.969,430.327,0.4708,0.286978,0,Cd,1,Cd,1
HUXHEP01_clean,4.36937,2.99196,4.36937,1.58994,0,0,616.016,387.446,0.4758,0.299257,0,Cd,1,Cd,1
HUXHIT_clean,4.41993,2.44858,4.41993,1.35357,0,0,131.113,96.8644,0.4474,0.330533,0,Cd,0," ",1
HUXHOZ_clean,6.73434,4.40826,6.72316,1.07991,1630.71,1510.04,0,0,0.5878,0.544303,0,Cd,0," ",1
HUXHUF_clean,6.21028,4.81184,6.21028,1.07666,1642.42,1525.48,0,0,0.5898,0.547807,0,Cd,0," ",1
HUXHUF01_clean,6.24582,4.20558,6.24582,1.09375,1615.78,1477.29,0,0,0.5742,0.524984,0,Cd,0," ",1
HUXWA1_clean,8.32795,7.15006,8.32795,1.52785,1060.51,694.117,0,0,0.5724,0.374644,0,"Cu,Tb",1,Cu,1
HU1FAJ_clean,13.01175,6.7865,13.01175,0.928859,1613.49,1737.07,0,0,0.649,0.698706,0,Cu,1,Cu,1
HU1KER_clean,10.78123,7.93542,10.78123,0.823199,1422.11,1727.54,11.597,14.0878,0.6292,0.764335,0,0i,0," ",1
HU1KIV_clean,13.89985,13.68041,13.89985,0.580343,1228.9,2117.55,17.6299,30.3783,0.7586,1.30716,0,0i,1,0i,1
HU1KOB_clean,12.11737,9.13356,12.10852,0.81232,1278.02,1573.3,19.6901,24.2393,0.6314,0.77728,0,0i,0," ",1
HU1KUH_clean,11.74767,8.70516,11.74078,0.798853,1389.42,1739.27,15.3936,19.2696,0.6548,0.819675,0,0i,0," ",1
HU1XOP_clean,4.3173,2.49159,4.27072,1.39923,0,0,256.804,183.533,0.381,0.272293,0,0i,1,0i,1
HU1XUV_clean,4.39084,2.57482,4.3814,1.3826,0,0,294.846,213.254,0.3916,0.283234,0,Co,1,Co,1
HUZFEO_clean,5.36799,3.75589,5.36799,1.02114,1113.68,1090.63,0,0,0.58,0.567992,0,Cd,0," ",1
HUZKUJ_clean,4.64239,2.96796,4.64239,2.22111,0,0,692.798,311.916,0.4698,0.211516,0,In,1,In,1
HUZLI1_clean,5.13042,3.32571,5.12351,2.29627,857.325,373.355,0,0,0.4596,0.200151,0,In,0," ",1
HUZSOL_clean,9.96894,8.00393,9.95333,0.905605,1288.39,1422.68,0,0,0.602,0.664749,0,"0a,Zn",1,"0a,Zn",1
HUZSOL01_clean,10.56931,9.01737,10.56869,0.801783,1606.35,2003.47,0,0,0.6496,0.810194,0,"0a,Zn",1,"0a,Zn",1
HUZSUR_clean,9.15011,7.4108,9.12328,0.889985,1539.75,1730.09,0,0,0.5804,0.652146,0,"Zn,K",1,"Zn,K",1
HUZSUR01_clean,9.88153,8.6684,9.87106,0.8422,1618.24,1921.44,0,0,0.601,0.713607,0,"Zn,K",1,"Zn,K",1
HUZXAD_clean,11.46912,7.77199,11.4651,0.64457,2049.85,3180.18,0,0,0.7146,1.10865,0,Zn,1,Zn,1
HUZXEH_clean,10.51647,6.32242,10.51647,0.652816,2155.36,3301.64,0,0,0.7166,1.09771,0,Zn,0," ",1
HUZXIL_clean,10.514,7.06946,10.514,0.669354,2073.02,3097.05,0,0,0.7026,1.04967,0,Zn,1,Zn,1
HUZXOR_clean,11.426,7.94889,11.41586,0.669497,1905.96,2846.85,0,0,0.7086,1.05841,0,Zn,1,Zn,1
HUZXUX_clean,9.29118,6.23555,9.29118,0.722566,1940.52,2685.59,0,0,0.6812,0.942751,0,Zn,1,Zn,1
HUZ1AE_clean,9.33073,8.38879,9.32654,0.70416,2028.32,2880.48,0,0,0.6852,0.973074,0,Zn,0," ",1
HUZ1EI_clean,8.53699,6.27993,8.53699,0.711095,2228.2,3133.48,0,0,0.6894,0.969491,0,Zn,0," ",1
HUZ1IM_clean,8.39885,4.78933,7.86209,0.797668,1803.87,2261.43,0,0,0.6378,0.79958,0,Zn,0," ",1
IBABOF_clean,5.93645,4.5492,5.93645,1.10165,1649.71,1497.5,0,0,0.558,0.506515,0,Co,0," ",1
IBABOF01_clean,5.88201,4.55805,5.8327,1.10239,1625.66,1474.66,0,0,0.5558,0.504176,0,Co,0," ",1
IBABUL_clean,6.15206,4.47904,5.79334,1.09763,1721.78,1568.64,0,0,0.559,0.50928,0,Co,0," ",1
IBACAS_clean,6.00206,4.65234,5.82846,1.09941,1650,1500.81,0,0,0.5576,0.507182,0,Co,0," ",1
IBAPOS_clean,10.42394,6.6282,10.40124,0.688725,2224.76,3230.26,0,0,0.7214,1.04744,0,"Zn,Fe",1,Zn,1
IBAPU1_clean,10.33485,8.1657,10.30083,0.703543,2151.64,3058.3,0,0,0.7256,1.03135,0,"Zn,Pd,Mn",1,Pd,1
IBAQAF_clean,10.29518,8.20784,10.21825,0.691719,2146.79,3103.55,0,0,0.7272,1.05129,0,"Zn,Mn",1,Zn,1
IBAQEJ_clean,10.47263,8.40011,10.41547,0.683981,2144.01,3134.6,0,0,0.734,1.07313,0,Zn,1,Zn,1
IBARUA_clean,7.1268,5.0269,7.1268,1.98004,834.649,421.532,0,0,0.4306,0.217471,0,"Cu,Er",0," ",1
IBASAH_clean,7.16916,5.08713,7.16916,1.9547,862.063,441.02,0,0,0.4422,0.226224,0,"Ho,Cu",0," ",1
IBASEL_clean,7.42906,5.13218,7.42906,1.77226,891.565,503.068,0,0,0.4602,0.259669,0,"Cu,La",0," ",1
IBASOV_clean,7.32486,5.10994,7.32486,1.82355,868.952,476.517,0,0,0.451,0.24732,0,"Cu,0d",0," ",1
IBASUB_clean,7.25865,5.07987,7.25865,1.86882,874.187,467.775,0,0,0.4444,0.237797,0,"Cu,Sm",0," ",1
IBATAI_clean,7.35274,5.00108,7.35274,1.79999,874.555,485.866,0,0,0.4582,0.254556,0,"Cu,La",0," ",1
IBATEM_clean,7.23101,5.08834,7.23101,1.90327,884.824,464.897,0,0,0.4492,0.236015,0,"Cu,Gd",0," ",1
IBICAZ_clean,9.97802,9.8426,9.97802,1.0723,1065.95,994.074,0,0,0.5548,0.517392,0,Zn,0," ",1
IBICED_clean,10.07018,9.94208,10.07018,1.22593,1035.72,844.843,0,0,0.5562,0.453697,0,Zn,0," ",1
IBICIH_clean,9.99905,9.84285,9.99905,1.06849,1087.54,1017.83,0,0,0.5632,0.527098,0,Zn,0," ",1
IBICO0_clean,10.09823,9.93982,10.09823,1.22363,1026.52,838.914,0,0,0.5488,0.448503,0,Zn,0," ",1
IBICUT_clean,10.14615,10.01365,10.14615,1.06845,1055.44,987.828,0,0,0.5594,0.523564,0,Zn,0," ",1
IBIDAA_clean,10.20779,10.07678,10.20779,1.21075,1056.26,872.4,0,0,0.5618,0.464009,0,Zn,0," ",1
IBIRES_clean,6.08051,3.77232,6.05891,1.56855,1166.99,743.994,0,0,0.5416,0.345287,0,"W,Cu",1,"W,Cu",1
IBITEU_clean,4.8738,3.28439,4.86704,1.11711,0,0,1159.34,1037.8,0.54,0.483392,0,Mn,0," ",1
IBITUK_clean,5.114,4.10664,5.114,1.17728,905.001,768.724,0,0,0.527,0.447643,0,Cu,1,Cu,1
IBI1UO_clean,5.20433,4.31707,5.18919,2.0196,573.799,284.115,0,0,0.4548,0.225193,0,"W,Cu",0," ",1
IBOCIO_clean,5.04778,3.70601,4.97662,1.38968,1082.32,778.826,36.8587,26.5232,0.5346,0.384694,0,Zn,0," ",1
IBOCOU_clean,5.11525,3.77984,4.70842,1.34245,1116.72,831.852,39.8876,29.7127,0.5134,0.382436,0,Co,0," ",1
IBOTAU_clean,6.67508,2.91396,6.67504,2.08909,0,0,1291.36,618.143,0.5638,0.269878,0,Zn,0," ",1
IBOTE1_clean,8.07557,7.19713,7.70521,0.981503,1333.18,1358.3,51.1851,52.1497,0.584,0.595006,0,La,0," ",1
IBOTIC_clean,6.31717,4.2524,6.31717,0.893807,2347.07,2625.93,0,0,0.6358,0.711339,0,La,0," ",1
IBOTOI_clean,9.5634,6.50142,9.5634,0.680526,2284.07,3356.33,0,0,0.7158,1.05183,0,La,0," ",1
IBOZIK_clean,6.1387,4.49344,6.1387,0.940059,2165.41,2303.48,0,0,0.6574,0.699317,0,Cu,1,Cu,1
IBUBAL_clean,8.56175,6.50064,8.56175,1.3766,1598.36,1161.09,0,0,0.5934,0.431061,0,Cd,1,Cd,1
IBUBEP_clean,7.04332,5.45798,7.03361,1.1789,1932.66,1639.38,0,0,0.6332,0.537112,0,Cd,0," ",1
IBUBIT_clean,11.26336,10.79912,11.26336,0.878987,1904.31,2166.48,0,0,0.7036,0.800467,0,Zn,1,Zn,1
IBUDOZ_clean,5.08668,4.25333,5.08214,1.48919,879.713,590.733,0,0,0.5098,0.342334,0,Cu,1,Cu,1
IBURAZ_clean,4.88805,3.48372,4.75798,1.89312,918.977,485.428,0,0,0.536,0.28313,0,Zn,0," ",1
