name,node1_homology_0,node1_homology_1,node1_homology_10,node1_homology_11,node1_homology_20,node1_homology_29,node1_homology_30,node1_homology_38,node1_homology_40,node1_homology_47,node1_homology_50,node1_homology_57,node1_homology_59,node1_homology_60,node1_homology_65,node1_homology_66,node1_homology_67,node1_homology_68,node1_homology_69,node1_homology_75,node1_homology_76,node1_homology_77,node1_homology_78,node1_homology_79,node1_homology_87,node1_homology_88,node1_homology_99,node2_homology_1,node2_homology_11,node2_homology_18,node2_homology_20,node2_homology_29,node2_homology_37,node2_homology_38,node2_homology_39,node2_homology_40,node2_homology_47,node2_homology_50,node2_homology_57,node2_homology_59,node2_homology_60,node2_homology_65,node2_homology_66,node2_homology_67,node2_homology_68,node2_homology_76,node2_homology_78,node2_homology_79,node2_homology_86,node2_homology_87,node2_homology_88,node2_homology_96,node2_homology_97,node2_homology_99,linker1_homology_0,linker1_homology_20,linker1_homology_30,linker1_homology_35,linker1_homology_40,linker1_homology_50,linker1_homology_60,linker1_homology_65,linker1_homology_70,linker1_homology_76,linker1_homology_78,linker1_homology_79,linker1_homology_87,linker1_homology_88,linker1_homology_89,linker1_homology_97,linker1_homology_98,linker1_homology_99,linker2_homology_0,linker2_homology_5,linker2_homology_10,linker2_homology_30,linker2_homology_35,linker2_homology_40,linker2_homology_45,linker2_homology_50,linker2_homology_55,linker2_homology_60,linker2_homology_65,linker2_homology_66,linker2_homology_70,linker2_homology_75,linker2_homology_77,linker2_homology_79,linker2_homology_87,linker2_homology_88,linker2_homology_89,linker2_homology_96,linker2_homology_97,linker2_homology_98,linker2_homology_99
OTOLIU_clean,0.0,0.0,0.0,0.0,8.001663751299842e-05,0.0,5.910059315770866,0.0,5.42483313407662e-16,0.0,4.0554571547103615,0.0,0.0,2.4696045420588498e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3336074343139934,0.0,0.0,0.0,0.0,8.001663751299842e-05,0.0,0.0,0.0,0.0,5.42483313407662e-16,0.0,4.0554571547103615,0.0,0.0,2.4696045420588498e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3336074343139934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000000001778077,5.177432570386133,1.330413855989093,0.6734723983037595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000000001778077,0.0,5.177432570386133,0.0,1.330413855989093,0.6734723983037595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXEMUR_clean,8.764483411740963,0.0,4.926992300764279,0.0,0.0021615239853544,0.0,7.531263597695865e-83,0.0,7.184496750106762e-275,0.0,5.607410604364921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7080203722960767,0.0,0.0,0.0,0.0,2.476358133819287e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0021615239853544,0.0,0.0,0.0,0.0,7.184496750106762e-275,0.0,5.607410604364921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.476358133819287e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.631577226621451,13.200947280190908,10.02987231480501,2.57655501601746,8.400204420378849e-114,2.4141093073827e-311,0.0,0.0,4.456147151263484e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.631577226621451,0.0,13.200947280190908,0.0,10.02987231480501,2.57655501601746,0.0,8.400204420378849e-114,0.0,0.7658653381004207,0.0,4.456147151263484e-33,0.0,0.0,0.0,0.0,0.0,0.0
EWUKAK_clean,0.0,0.0,0.0,0.0,7.288024751575342,0.0,0.0517925168339479,0.0,2.460238608042015e-72,0.0,6.14473986943716,0.0,0.0,7.290640690520175e-65,0.0,0.0,1.9295818660011343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.288024751575342,0.0,0.0,0.0,0.0,2.460238608042015e-72,0.0,6.14473986943716,0.0,0.0,7.290640690520175e-65,0.0,0.0,1.9295818660011343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.502373335791953,5.4144036166404295,1.8630479497823744,0.6704495276225196,9.732711671276628e-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.502373335791953,0.0,5.4144036166404295,0.0,1.8630479497823744,0.6704495276225196,0.0,9.732711671276628e-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EWUKEO_clean,0.0,0.0,1.1102230245252685e-16,0.0,4.813843076047133,0.0,0.540000896978331,0.0,3.247966294116504e-61,0.0,4.7236175003539405,0.5510077131064722,0.0,8.254307816056542e-32,0.0,4.9302274157812186e-194,0.9429529219061494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.813843076047133,0.0,0.0,0.0,0.0,3.247966294116504e-61,0.0,4.7236175003539405,0.5510077131064722,0.0,8.254307816056542e-32,0.0,4.9302274157812186e-194,0.9429529219061494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.812419844198834,7.290119692651207,1.8120365762675217,0.6258986688177006,3.354919614420227e-108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.812419844198834,0.0,7.290119692651207,0.0,1.8120365762675217,0.6258986688177006,0.0,3.354919614420227e-108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETECIR_clean,0.0,0.0,22.10307977246609,0.0,0.5085502883817731,0.0,1.6656828906644192e-67,0.0,12.897532918466272,0.0,35.64230190271071,0.0,0.0,1.1587181601727316e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2633805243002608e-108,3.9064998941998654,0.0,0.0,0.0,0.0,0.5085502883817731,0.0,0.0,0.0,0.0,12.897532918466272,0.0,35.64230190271071,0.0,0.0,1.1587181601727316e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2633805243002608e-108,3.9064998941998654,0.0,2.256388499995716e-224,0.0,0.0,0.0,0.0,0.0,1.0,3.23543953566188,5.758977980983016e-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.23543953566188,0.0,5.758977980983016e-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETECOX_clean,0.0,0.0,1.8877488628847343,0.0,0.9495553868141036,0.0,6.740861440637228e-44,0.0,2.0417580813615763,0.0,3.314865876331484,0.0,0.0,5.1384505985824377e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0301912876381628e-110,0.5239332712480327,0.0,0.0,0.0,0.0,0.9495553868141036,0.0,0.0,0.0,0.0,2.0417580813615763,0.0,3.314865876331484,0.0,0.0,5.1384505985824377e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0301912876381628e-110,0.5239332712480327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.235695072737835,1.7935812144175402e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.235695072737835,0.0,1.7935812144175402e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXAXAE_clean,0.0,0.0,0.0,0.0,4.032016279068235,0.0,0.0207620933155482,0.0,7.390676455417336e-93,0.0,5.095653178339316,0.0,0.0,1.7481398451297356e-52,0.0,2.8445274406206403e-93,1.3870069094900064,0.0,0.0,0.0,4.94095642988389e-241,1.306669485182844e-144,0.0,0.0,0.0,0.0,0.1036194788249941,0.0,0.0,0.0,4.032016279068235,0.0,0.0,0.0,0.0,7.390676455417336e-93,0.0,5.095653178339316,0.0,0.0,1.7481398451297356e-52,0.0,2.8445274406206403e-93,1.3870069094900064,0.0,4.94095642988389e-241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1036194788249941,0.0,0.0,0.0,0.0,1.994124454908548,5.08718654136915,1.853756318199772,0.6521021912464979,1.0738125677011707e-98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.994124454908548,0.0,5.08718654136915,0.0,1.853756318199772,0.6521021912464979,0.0,1.0738125677011707e-98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADXIW_clean,5.442499353117823e-07,0.0,7.867088509328316,0.0,1.7183031130302475,0.0,5.5837497798713285e-30,0.0,1.1329086598408331e-185,0.0,4.135801411833333,0.0,0.0,5.37283897912391e-55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.062380037978321e-63,0.0,0.0,0.0,1.7183031130302475,0.0,0.0,0.0,0.0,1.1329086598408331e-185,0.0,4.135801411833333,0.0,0.0,5.37283897912391e-55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.062380037978321e-63,0.0,0.0,0.0,0.0,10.148497510905196,9.868061432930828,6.501666617183252e-45,0.675912646125266,0.0,0.0,0.0,0.0,0.0,0.0,2.2388331060730516e-20,0.0,0.0,3.7054228749520125e-18,0.0,0.0,0.0,0.0,0.0,10.148497510905196,0.0,9.868061432930828,0.0,6.501666617183252e-45,0.675912646125266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2388331060730516e-20,0.0,0.0,0.0,3.7054228749520125e-18
HADXOC_clean,8.510337651270388e-16,0.0,5.900681075603863,0.0,2.590153633454648,0.0,1.4647747160592417,0.0,2.3785063598057667e-158,0.0,4.134398284609268,0.0,0.0,1.4686832462159823e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5640492407678435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.590153633454648,0.0,0.0,0.0,0.0,2.3785063598057667e-158,0.0,4.134398284609268,0.0,0.0,1.4686832462159823e-69,0.0,0.0,0.0,0.0,0.0,0.5640492407678435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.530394286857334,9.91417657369886,3.0893885915165898e-56,0.6751402684635829,0.0,0.0,0.0,0.0,0.0,0.0,0.3761794230069615,0.0,0.0,8.64120010762797e-45,0.0,0.0,0.0,0.0,0.0,10.530394286857334,0.0,9.91417657369886,0.0,3.0893885915165898e-56,0.6751402684635829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3761794230069615,0.0,0.0,0.0,8.64120010762797e-45
HADDOI_clean,0.0,0.0,2.0422365996662332e-14,0.0,8.872601079213347,0.0,0.1607030399554174,0.0,2.270990297985354e-09,0.0,13.541884017968428,1.1580813138679529,0.0,9.599739280187486e-64,0.0,1.8491424386610678e-289,0.8072871369708785,0.0,0.0,0.7439275470908344,0.0,4.85087717508961e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.872601079213347,0.0,0.0,0.0,0.0,2.270990297985354e-09,0.0,13.541884017968428,1.1580813138679529,0.0,9.599739280187486e-64,0.0,1.8491424386610678e-289,0.8072871369708785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.825578297628204,8.21451853600566,4.776151780130335,1.28697469417457,2.165431439415235e-82,0.0,0.0,0.0,0.0,1.6936700245804387e-09,0.0,0.0,0.1672073421373353,0.0433661644650364,0.0,0.0,0.0,0.0,0.0,4.7561946798865465e-11,0.0,3.968798923959987,0.0,1.3890456240051712,0.0,0.0,4.789600769705052e-98,0.5839390824063737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DALVAQ_clean,0.0,0.0,4.231483940011764,0.0,0.0428191060350297,0.0,8.529249808041454e-74,0.0,3.7065504369249593e-258,0.0,4.392376549831168,0.0,0.0,2.0414175400683561e-50,0.0,0.0,0.0,9.147501011558868e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0428191060350297,0.0,0.0,0.0,0.0,3.7065504369249593e-258,0.0,4.392376549831168,0.0,0.0,2.0414175400683561e-50,0.0,0.0,0.0,9.147501011558868e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.886324230509347,4.005940997770548,1.826423315601145,0.6678297370301388,4.509301853821732e-95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.886324230509347,0.0,4.005940997770548,0.0,1.826423315601145,0.6678297370301388,0.0,4.509301853821732e-95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DALVIY_clean,0.0176503966188161,0.0,4.562268864561876,0.0,2.26006401466936e-05,0.0,5.5869874928373576e-67,0.0,0.6124486020944528,0.0,3.0374269088746817,0.0,0.0,1.6369587253725947e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26006401466936e-05,0.0,0.0,0.0,0.0,0.6124486020944528,0.0,3.0374269088746817,0.0,0.0,1.6369587253725947e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.623347294912197,4.890717914318365,1.8110413082857355,0.6303436553483028,3.716802746939842e-95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6203294261885048e-10,0.0,1.92935634389026,0.0,0.697849376491963,0.0,0.0,3.850140059370496e-87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AYUJIP_clean,0.0,0.0,3.2152702331907044,0.0,19.99251777321115,0.0,3.841044900151965,0.0,8.93362370268904,0.0,12.312240019136642,0.0,0.0,2.650379731054825,0.0,0.0,0.7812384811668915,2.306752708622992,0.0,0.0,1.6653732761911717e-33,0.2988834500385048,1.102369542008553,2.4901671205711527e-12,2.022146319743342e-217,1.220188484095636,0.1478059712435858,0.0,0.0,0.0,19.99251777321115,0.0,0.0,0.0,0.0,8.93362370268904,0.0,12.312240019136642,0.0,0.0,2.650379731054825,0.0,0.0,0.7812384811668915,2.306752708622992,1.6653732761911717e-33,1.102369542008553,2.4901671205711527e-12,0.0,2.022146319743342e-217,1.220188484095636,0.0,0.0,0.1478059712435858,0.0,0.0,0.0,0.0,1.0,1.719177331111549,1.98297039471204,0.0,1.8151608808683654e-147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.720259329495143,0.0,6.414513526352216,0.0,8.864943895934704,0.0,0.0,1.2377519953988382e-135,0.4523227153475734,0.0,0.0,0.6262004356456329,0.0,0.0,0.0,2.384596303576187e-15,0.1372754532939769,0.0
DAGJED_clean,0.0,0.0,3.95852270185697,0.0,3.382402440621429e-07,0.0,1.1828837528248353e-116,0.0,0.0010408911685933,0.0,2.5550639182704677,0.0,0.0,3.510927912163769e-70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.382402440621429e-07,0.0,0.0,0.0,0.0,0.0010408911685933,0.0,2.5550639182704677,0.0,0.0,3.510927912163769e-70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.160308337607194,4.963693489977535,9.220717323858397,2.686449022001182,5.299231809900647e-82,0.0,0.0,0.0,8.555261533698333e-27,0.9268498729005455,0.0,0.0,0.1617498075609026,0.0,0.0,0.0,0.0,0.0,0.0,3.450716594728032,0.0,8.532905343790132,0.0,7.80202357962682,0.696520521287937,0.0,1.7192219110662947e-83,1.613067580752534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0644907431722355e-59,0.0362461823848877
ZALDUO_clean,0.0,0.0,0.0,0.0,7.978696056546223,0.0,0.0,0.0,0.0,0.0,4.22804832164236,0.0,0.0,6.691003977619956e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97047082841645,0.0,0.0,0.0,0.0,2.3348474592695894e-265,0.0,2.196058834971134,0.0,0.0,3.4645118101642613e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999093097875,3.796406325259177e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999093097875,0.0,3.796406325259177e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DALSUH_clean,0.000180293074533,0.0,6.704747378041394,0.0,4.1756870562112176e-05,0.0,4.6143776945995716e-67,0.0,1.2250400869535027,0.0,5.176914350583485,0.0,0.0,2.4865195945889824e-49,0.0,0.0,1.2663194234550409e-237,0.3965348427252814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1756870562112176e-05,0.0,0.0,0.0,0.0,1.2250400869535027,0.0,5.176914350583485,0.0,0.0,2.4865195945889824e-49,0.0,0.0,1.2663194234550409e-237,0.3965348427252814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.167723474624591,6.609402769648706,3.72005708584026,1.3496779235692495,2.8910947047536115e-91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034519236459126,0.0821879206118989,0.0,0.0,0.0,0.0,0.0,7.167723474624591,0.0,6.609402769648706,0.0,3.72005708584026,1.3496779235692495,0.0,2.8910947047536115e-91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034519236459126,0.0821879206118989
DALTAO_clean,0.0,0.0,6.736301293690289,0.0,9.299507495139077e-292,0.0,0.0,0.0,1.2189931668896763,0.0,5.119558017441971,0.0,0.0,7.595734647533275e-52,0.0,0.0,0.0,0.3846495587217858,0.0,0.0,0.0,0.0,1.2860734640807074e-248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.299507495139077e-292,0.0,0.0,0.0,0.0,1.2189931668896763,0.0,5.119558017441971,0.0,0.0,7.595734647533275e-52,0.0,0.0,0.0,0.3846495587217858,0.0,1.2860734640807074e-248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9526587024487,6.576020617056037,3.689680701995336,1.3306632725023892,1.6351625332956678e-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047368286251513,0.0756867202560508,0.0,0.0,0.0,0.0,0.0,9.9526587024487,0.0,6.576020617056037,0.0,3.689680701995336,1.3306632725023892,0.0,1.6351625332956678e-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047368286251513,0.0756867202560508
HADPOU_clean,0.0,0.0,0.0,0.0,5.922487539338573,0.0,0.0,0.0,2.6291418567488543,0.0,2.109541168519879,0.0,0.0,1.0352396312426534e-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3222904274426166,0.0,0.0,6.110101558131556e-92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999997161102,2.748113097808033e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.907043998922004,0.0,1.500399342213592,0.0,1.261036006791039,0.7219297452714935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YARZEZ02_clean,2.1685986339993267e-12,0.0,3.043262498175073,0.0,0.8858783753283096,0.0,8.145293176638006e-23,0.0,9.13242991204463e-193,0.0,2.3901747789452084,0.0,0.0,7.915150932585009e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8858783753283096,0.0,0.0,0.0,0.0,9.13242991204463e-193,0.0,2.3901747789452084,0.0,0.0,7.915150932585009e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7190512883873534,4.244251941615363e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7190512883873534,0.0,4.244251941615363e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YARZEZ03_clean,0.0,0.0,5.843104378774753,0.0,1.3111226227904803e-06,0.0,1.4871309482320146e-133,0.0,0.0,0.0,2.813497961241941,0.0,0.0,7.681667633186596e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3111226227904803e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.813497961241941,0.0,0.0,7.681667633186596e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.942556899406717,4.923433092557965e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.942556899406717,0.0,4.923433092557965e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YARZEZ_clean,5.898703747672729e-11,0.0,5.859388559894132,0.0,2.0702529883205253e-12,0.0,3.778650190734662e-158,0.0,0.0,0.0,1.7417528790304573,0.0,0.0,0.4438133973701022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0702529883205253e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.7417528790304573,0.0,0.0,0.4438133973701022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5560257729703126,2.5861978829731287,3.906023404747356e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5560257729703126,0.0,2.5861978829731287,0.0,3.906023404747356e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAVCIF_clean,0.0,0.0,0.0,0.0,3.948302610942146,0.0,3.704302388656105e-06,0.0,0.4641173221388308,0.0,3.1654768359222154,0.0,0.0,1.5683336590720731e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.948302610942146,0.0,0.0,0.0,0.0,0.4641173221388308,0.0,3.1654768359222154,0.0,0.0,1.5683336590720731e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0898910558465031,3.8915751049743417,6.641481175358661,1.4137883117823806,3.6499853623348575e-10,0.0,0.0,0.0,5.22184966658303e-206,0.5529999669513814,0.0,0.0,9.383394841900867e-215,0.0,0.0,0.0,0.0,0.0,0.0,6.150822201878661,0.0,4.163928666680826,0.0,6.121438332600933,1.3316687924228623,0.0,2.453709552390001e-09,0.0,0.0,0.0,2.0343754761052928e-217,0.4802093490300452,0.0,0.0,0.0,6.602807426047263e-160,0.0
LAWFUN_clean,0.0,0.0,0.0,0.0,3.0620817674346434,0.0,4.951351623364039,0.0,1.065578090762954e-09,0.0,10.011599325406324,2.283741286173228,0.0,2.5239352737381107e-49,0.0,5.813415736653892e-93,1.3350952067004227e-38,0.0,0.0,0.0,0.0,0.3708487097784975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0620817674346434,0.0,0.0,0.0,0.0,1.065578090762954e-09,0.0,10.011599325406324,2.283741286173228,0.0,2.5239352737381107e-49,0.0,5.813415736653892e-93,1.3350952067004227e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09283181863787,3.381353952928503,3.620683925158256,0.680912216414497,5.733636821320426e-14,0.0,0.0,0.0,0.2028390063685416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4960520548306444,0.0,3.623980365456494,0.0,5.146535563964193,1.3520616101457976,0.0,8.61773905408906e-119,0.0,0.0,0.0,0.0,0.4447742645955512,0.0,0.0,0.0,7.317283509117223e-72,0.0
VASFAZ_clean,1.175619054981397,0.0,3.0874459283407103,0.0,1.315500867339133e-32,0.0,5.696109765626209e-134,0.0,3.36108633213848,0.0,9.874846666085531,0.0,0.0,1.2077415806284775e-53,1.176991063298079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.315500867339133e-32,0.0,0.0,0.0,0.0,3.36108633213848,0.0,9.874846666085531,0.0,0.0,1.2077415806284775e-53,1.176991063298079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.090822725331439,6.793268734894272,1.2270507635061956,0.6461988962738706,8.490439358732808e-97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.090822725331439,0.0,6.793268734894272,0.0,1.2270507635061956,0.6461988962738706,0.0,8.490439358732808e-97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VASFED_clean,0.6596399917020149,0.0,2.7636846897554306,0.0,1.984859223564566e-27,0.0,2.011856792475473e-123,0.0,3.74082197487732,0.0,9.865231075030849,0.0,0.0,2.034129376366951e-56,1.186398097295446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.984859223564566e-27,0.0,0.0,0.0,0.0,3.74082197487732,0.0,9.865231075030849,0.0,0.0,2.034129376366951e-56,1.186398097295446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0017890390275364,6.864751755599213,1.2341305816374115,0.6453607837376621,1.1602471714611278e-91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0017890390275364,0.0,6.864751755599213,0.0,1.2341305816374115,0.6453607837376621,0.0,1.1602471714611278e-91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
