name,f-chi-0-all,f-chi-3-all,f-S-3-all,mc-chi-0-all,mc-Z-1-all,mc-Z-2-all,mc-S-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-S-1-all,f-lig-chi-1,f-lig-Z-0,f-lig-Z-1,lc-chi-2-all,lc-chi-3-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-T-1-all,lc-T-3-all,lc-S-3-all,lc-alpha-2-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-T-3-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-3-all,func-T-2-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-T-2-all,D_func-T-3-all,D_func-S-1-all,D_func-S-3-all,D_func-alpha-2-all,mass,mass_per_metal,metal_3p_energy,oxygen_count,nitrogen_count,carbon_count,metal_3d_energy,metal_4s_energy,metal_7s_energy,metal_5f_energy,outer_shell_1,covalent_radius_1,thermal_conductivity_1,electron_affinity_1,3rd_most_stable_oxidation_state_1,outer_shell_2,lattice_param_2_2,period_2,electron_affinity_2
VULKOD_clean,169.97699999999998,911.104,70.44320000000002,2.4025000000000003,975.0,900.0,1.9321,-9.05,-5.999999999999999,114.0,230.0,14.0,3.28,282.013,1079.3333333333333,1832.0,23.363733333333325,18.807466666666663,60.0,107.33333333333331,136.0,6.0,6.666666666666667,1.248633333333333,136.63507600000003,0.9200000000000004,1.4800000000000004,1.8900000000000003,2.0,6.0,0.3333333333333333,-1.6666666666666667,0.2133333333333332,0.0266666666666666,-4.671406666666667,-12.771406666666664,4.437600000000001,17.543999999999993,27.6576,170.66666666666666,554.6666666666666,16.0,584.5866666666665,865.7937191111108,0.0400000000000003,0.0800000000000006,-0.3999999999999997,13.333333333333334,26.666666666666668,29.33333333333333,-2.6666666666666665,0.8888888888888887,0.3333333333333333,1.0577777777777777,21.59999999999999,361.97029,180.985145,-1.99145,8.0,2.0,8.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
CUYWUP_clean,127.8988,525.6319999999998,43.0992,3.61,928.0,696.0,1.9044,-6.16,-2.6,92.0,176.0,8.0,2.6,966.1440000000008,1980.0,4128.0,20.60559999999999,17.54399999999999,48.0,112.0,96.0,3.0,6.0,1.1242,87.98,0.8900000000000005,0.8900000000000005,1.780000000000001,2.0,2.0,4.0,-4.0,-0.04,-0.08,-6.000000000000001,-12.000000000000002,11.833599999999995,41.452,58.99599999999999,64.0,256.0,24.0,227.44536599999995,347.22536599999995,1.780000000000001,5.15,6.930000000000003,4.0,20.0,24.0,-2.0,-6.0,-0.08,0.5199999999999997,-16.414220000000004,303.13,151.565,-2.609244,8.0,0.0,4.0,-0.202272,-0.172056,,,1.0,1.17,4.01,118.3,,1.0,,4.0,118.3
JOYKUF_clean,152.7249,864.8159999999999,71.56920000000001,2.4025000000000003,1000.0,2000.0,1.9321,-9.45,-4.999999999999999,95.0,163.0,11.0,3.3000000000000003,367.65899999999993,894.0,1728.0,19.585066666666663,22.990666666666662,48.0,106.66666666666669,114.66666666666669,3.0,7.333333333333333,1.4016000000000002,98.58,0.8900000000000002,1.1866666666666668,2.49,2.0,2.6666666666666665,7.0,-4.666666666666667,-0.0533333333333333,0.0266666666666665,-8.000000000000002,-13.735703333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.872935,126.957645,-1.99145,9.0,0.0,6.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
POSGEL_clean,95.8551,387.192,26.103,2.8561,1824.0,1728.0,2.1904,-7.95,-5.159999999999998,252.0,478.0,13.0,3.71,294.845,593.0,1262.0,24.67393333333333,16.250666666666664,63.0,109.08333333333331,76.41666666666666,6.75,6.833333333333333,1.0120333333333331,136.77384500000002,0.9275000000000002,1.4233333333333331,1.5925000000000002,2.0,6.583333333333333,5.25,-2.333333333333333,0.285,0.1033333333333332,-2.714258333333333,-7.419629166666667,9.8896,28.7266,21.03,52.75,92.25,21.25,213.5094605,180.3894605,1.5875000000000004,1.5875000000000004,1.8100000000000005,6.5,6.5,7.0,1.75,0.5,0.2449999999999999,0.2349999999999999,-5.1803325000000005,260.4868,260.4868,-21.637522,3.0,2.0,6.0,-14.685252,-3.596069,,,2.0,1.48,0.968,,,2.0,,5.0,
ISIMAZ_clean,83.88789999999999,299.472,20.482,2.7225,900.0,1080.0,1.7161000000000002,-6.360000000000001,-5.4,144.0,302.0,6.0,2.28,432.701,812.6666666666666,1744.0,25.4876,15.991999999999994,66.0,108.5,72.5,7.5,8.0,0.9896,146.532614,0.9350000000000004,1.5300000000000002,1.5549999999999995,2.0,7.5,5.5,-2.5,0.35,0.1399999999999999,-2.0571100000000007,-6.503555,10.5376,39.526,29.6976,56.5,95.5,24.833333333333336,244.93945566666667,172.33570966666667,1.3283333333333336,3.325000000000001,3.2216666666666667,2.833333333333333,17.0,16.166666666666668,3.0,1.5,-0.0566666666666667,0.7600000000000002,-2.8499233333333334,197.4854,197.4854,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
YOYPAF_clean,231.2849,1572.1247999999996,113.07120000000003,3.6481,1260.0,1512.0,1.4641,-7.98,-5.759999999999998,198.0,402.0,21.0,2.82,583.0830000000002,1093.0,2556.0,26.0196,23.744,66.0,126.0,114.5,7.5,13.0,1.5671000000000002,171.666307,0.9350000000000004,1.3550000000000004,2.045000000000001,2.0,5.0,6.5,-3.0,0.1499999999999999,0.1199999999999999,-5.453555000000001,-10.403555,9.241600000000002,46.9376,51.072,49.0,189.0,45.0,422.5926140000001,434.537842,1.4700000000000006,2.8000000000000007,4.480000000000001,3.0,10.0,22.0,3.0,6.0,-0.06,1.0600000000000005,-12.70711,477.5839,238.79195,-2.594158,6.0,6.0,15.0,-0.348699,-0.210764,,,2.0,1.15,0.907,111.0,,2.0,,4.0,111.0
RUWWUC_clean,239.4703999999999,1727.4040000000002,129.15720000000002,1.2100000000000002,3990.0,5073.0,2.8561,-20.17,-9.449999999999998,367.0,651.0,58.0,8.6,413.9669999999999,995.0,1932.0,19.5198,18.49842857142857,60.0,106.28571428571428,94.28571428571428,4.714285714285714,8.571428571428571,1.2144,111.89428571428572,0.5085714285714287,0.7628571428571431,1.625714285714286,1.1428571428571428,1.7142857142857142,4.857142857142857,-2.857142857142857,-0.0342857142857143,0.0457142857142856,-5.142857142857144,-8.344888571428573,11.8336,35.087999999999994,65.35999999999999,64.0,224.0,24.0,239.56,335.110732,1.7800000000000002,3.5600000000000005,8.520000000000001,4.0,8.0,36.0,-4.0,0.0,-0.08,1.2799999999999998,-24.000000000000004,601.9199000000001,300.95995000000005,-39.895838,14.0,0.0,8.0,-30.626696,-9.000543,,,2.0,1.69,0.135,50.0,,2.0,,6.0,50.0
ASAJOU_clean,192.5612,1258.3811999999994,84.74659999999999,3.6481,1190.0,1848.0,1.4641,-7.814999999999999,-4.419999999999999,186.0,296.5,16.0,2.61,341.6525,744.0,1370.0,25.3812,29.944533333333336,66.0,115.5,118.08333333333331,7.5,11.666666666666666,1.657166666666667,166.31446050000002,0.9350000000000004,1.5650000000000004,2.4916666666666667,2.0,6.5,11.416666666666666,-2.5,0.2449999999999999,0.4799999999999999,-4.7303325,-4.726739166666667,8.8752,12.495799999999996,17.3634,48.0,78.0,5.75,58.962500000000006,96.6113415,1.375,0.6675000000000002,1.8325,6.25,1.5,6.25,-1.0,-2.25,0.2499999999999999,0.1249999999999999,-4.500000000000001,393.52558,196.76279,-2.594158,7.0,3.0,10.0,-0.348699,-0.210764,,,2.0,1.15,0.907,111.0,,2.0,,4.0,111.0
SETQUF_SL,160.72379999999998,934.5792,60.298000000000016,3.3489000000000004,1248.0,1352.0,1.5625,-9.659999999999998,-3.619999999999999,130.0,152.0,22.0,3.12,219.09600000000003,548.0,1008.0,20.605599999999995,17.543999999999997,48.0,112.0,96.0,3.0,6.0,1.1242,87.98,0.8900000000000001,0.8900000000000001,1.7800000000000002,2.0,2.0,4.0,-4.0,-0.04,-0.08,-6.000000000000001,-12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.74268,160.87134,-2.187523,10.0,0.0,4.0,-0.295049,-0.197978,,,2.0,1.17,0.802,24.0,7.0,2.0,,4.0,24.0
HIQNUS_clean,76.06689999999999,210.528,13.490399999999998,2.7225,960.0,720.0,1.7161000000000002,-7.16,-3.6,96.0,184.0,8.0,2.3200000000000003,698.3200000000005,1490.0,3028.0,20.605599999999995,17.543999999999997,48.0,112.0,96.0,3.0,6.0,1.1242,87.98,0.8900000000000001,0.8900000000000001,1.7800000000000002,2.0,2.0,4.0,-4.0,-0.04,-0.08,-6.000000000000001,-12.000000000000002,10.9696,25.94773333333333,26.49066666666666,59.0,124.66666666666669,13.666666666666666,164.50840933333336,213.58174266666663,1.2000000000000004,1.6433333333333338,2.400000000000001,4.0,6.333333333333333,8.0,0.0,-1.3333333333333333,0.0866666666666666,0.1733333333333332,-5.971406666666667,177.44940000000005,177.44940000000005,-3.022363,4.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
ETEJOD_clean,196.6224,1008.8975999999994,83.77120000000005,1.2996,3240.0,1800.0,3.0276,-15.21,-7.05,270.0,532.0,33.0,7.029999999999999,276.32266666666663,718.6666666666666,1274.6666666666667,19.76108888888888,18.989,57.333333333333336,107.55555555555556,104.0,4.333333333333333,8.666666666666666,1.2559555555555555,106.58,0.5933333333333334,0.7911111111111112,1.3844444444444448,1.3333333333333333,1.7777777777777777,3.111111111111111,-3.333333333333333,-0.0355555555555555,-0.0622222222222222,-5.333333333333335,-9.333333333333334,11.8336,17.543999999999997,35.30586666666667,64.0,170.66666666666666,12.0,119.78000000000002,204.9584553333333,2.13,1.7800000000000002,3.4966666666666666,9.0,4.0,10.666666666666666,-2.0,-2.333333333333333,0.3199999999999999,0.1199999999999998,-12.000000000000002,576.5624,288.2812,-45.791219,12.0,,8.0,-35.754515,-10.000891,,,2.0,1.64,0.165,50.0,,2.0,,6.0,50.0
FUSMUC_clean,48.21809999999999,62.01600000000001,4.62,3.7249,658.0,1128.0,1.6384,-2.22,-2.48,164.0,348.0,-2.0,1.0600000000000005,299.3700000000001,566.0,1248.0,28.88,22.192000000000004,84.0,98.0,91.0,12.0,14.0,1.4325000000000003,233.94522800000004,0.9800000000000004,2.66,1.8200000000000005,2.0,14.0,8.0,-1.0,0.7199999999999999,0.3399999999999999,-2.0142200000000003,-4.907110000000001,11.8336,17.543999999999993,35.08799999999999,64.0,192.0,6.0,119.78,239.56,0.8900000000000005,1.780000000000001,3.560000000000002,2.0,4.0,8.0,-4.0,-8.0,-0.04,-0.1600000000000001,-12.000000000000002,183.9244,183.9244,-20.06763,0.0,2.0,4.0,-13.367803,-3.22309,,,1.0,1.34,4.29,125.7,,1.0,,5.0,125.7
ERUNIQ_clean,526.1335999999999,3857.804800000004,329.82640000000026,3.5343999999999984,1053.0,3240.0,1.5876000000000006,-7.399999999999999,-3.160000000000001,123.0,356.5,10.0,2.63,176.00100000000003,397.0,768.0,23.363733333333343,18.73866666666668,60.0,107.33333333333331,82.6666666666667,6.0,7.333333333333335,1.126966666666667,136.63507600000003,0.9200000000000004,1.4799999999999998,1.909999999999999,2.0,6.0,7.0,-2.3333333333333344,0.2133333333333332,0.1933333333333333,-4.671406666666669,-7.37140666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.7951199999998,151.47438999999997,-2.388285,21.0,8.0,24.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ENISUQ_clean,250.9675999999999,1323.7119999999998,127.89599999999996,2.4025000000000003,1000.0,1850.0,1.9321,-9.45,-3.999999999999999,76.0,212.0,14.0,3.3,722.7720000000006,1732.0,3648.0,20.605599999999995,17.543999999999997,48.0,112.0,96.0,3.0,6.0,1.1242,87.98,0.8900000000000003,0.8900000000000003,1.7800000000000007,2.0,2.0,4.0,-4.0,-0.04,-0.08,-6.000000000000001,-12.000000000000002,3.61,38.76,72.19999999999999,196.0,784.0,96.0,3371.919999999999,4716.841623999999,-2.6,-5.199999999999999,-7.600000000000005,32.0,64.0,168.0,8.0,32.0,1.5599999999999996,9.44,208.0,571.82818,142.957045,-1.99145,16.0,0.0,8.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
DOQHEX_clean,131.0568,738.9864,51.61139999999999,1.2768999999999997,3304.0,3599.0,3.0976,-16.17,-10.29,411.0,616.0,34.0,7.210000000000001,126.63606666666664,564.6666666666666,1010.6666666666666,24.64587999999999,33.59503999999999,69.59999999999998,140.80000000000004,176.0,3.4500000000000006,5.0,1.6297249999999994,115.65165245,0.9980000000000004,1.2635000000000003,1.7580000000000002,-0.6999999999999998,2.0,4.8,-1.6499999999999997,-0.0355,0.2129999999999998,-8.836066500000003,-6.996398999999999,6.236137500000002,20.697487500000005,16.215299999999996,108.375,135.0,13.5,283.65956250000005,141.325381125,-0.6074999999999999,-0.2775000000000001,-0.13875,11.25,17.25,8.625,3.75,2.625,0.4912500000000001,0.3675000000000001,25.6446675,375.912414,375.912414,-43.692548,7.0,0.0,5.0,-33.913996,-9.577447,,,2.0,1.65,0.125,50.0,,2.0,,6.0,50.0
IYAJOJ_clean,349.33969999999994,2168.9888000000005,224.78160000000003,1.828416666666666,1322.6666666666667,2112.0,2.5363,-11.47,-6.149999999999999,105.33333333333331,292.6666666666667,15.0,4.596666666666668,219.096,548.0,1008.0,20.605599999999985,17.543999999999986,48.0,112.0,96.0,3.0,6.0,1.1242000000000008,87.98,0.8900000000000005,0.8900000000000005,1.780000000000001,2.0,2.0,4.0,-4.0,-0.04,-0.08,-6.000000000000001,-12.000000000000002,1.9722666666666664,3.434266666666666,2.9239999999999995,10.666666666666666,16.0,0.6666666666666666,14.663333333333334,19.96333333333333,0.1483333333333333,0.1483333333333333,0.2966666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666666666666,-0.0066666666666666,-0.0133333333333333,-1.0000000000000002,918.42603856,918.42603856,-0.693776,22.0,,12.0,,-0.088815,,,1.0,1.54,1.41,52.7,,2.0,,5.0,
RIRDED_clean,92.5208,372.0959999999998,27.720000000000017,3.5344,756.0,1296.0,1.5876000000000017,-4.640000000000001,-5.359999999999999,168.0,350.0,4.0,2.04,211.83942857142864,752.0,1280.571428571429,32.1784,24.897600000000008,84.0,143.5,105.0,12.0,10.0,1.4025000000000016,240.9226139999998,0.9800000000000028,1.5749999999999993,0.930000000000001,2.0,7.5,6.0,1.0,0.3499999999999998,0.3800000000000006,-2.957110000000001,1.0928899999999993,10.477599999999995,20.02156666666667,30.11153333333337,174.0,357.33333333333354,9.333333333333329,253.80499999999984,440.9719030000003,0.3866666666666667,1.0591666666666664,1.8250000000000035,5.666666666666663,14.416666666666664,25.5,-2.0833333333333326,-2.4166666666666683,0.1066666666666667,0.6200000000000006,2.1249999999999987,211.045595,211.045595,-2.388285,0.0,4.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
PENZUE_clean,74.8582,235.6128,20.80080000000001,2.7225,930.0,1710.0,1.7161000000000006,-6.759999999999999,-3.4200000000000013,93.0,325.0,7.0,2.3000000000000003,161.6104,472.0,956.0,30.64639999999999,5.282,111.0,126.5,14.0,6.0,2.5,0.283125,118.53706925000009,1.1825,1.5950000000000006,0.5425,-4.75,8.75,3.25,0.25,0.4499999999999999,0.185,0.0911124999999999,0.4714450000000001,3.597074999999999,0.0,0.0,168.75,0.0,0.0,0.0,0.0,-2.8200000000000007,0.0,0.0,26.25,0.0,0.0,0.0,0.0,1.26,0.0,0.0,244.356586,244.356586,-3.022363,3.0,1.0,2.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
GALCAZ_clean,143.86669999999998,607.0559999999999,45.51820000000001,2.7225,915.0,1740.0,1.7161000000000004,-6.5600000000000005,-4.6000000000000005,137.0,295.5,5.5,2.2900000000000005,305.694,629.0,1332.0,24.742799999999992,19.33600000000001,66.0,105.0,76.0,7.5,8.0,1.1283500000000002,160.96261400000003,0.935,1.7749999999999992,1.9750000000000008,2.0,8.0,8.5,-1.5,0.3399999999999999,0.33,-4.007109999999998,-5.057109999999998,10.5376,25.274800000000013,27.62,56.5,135.5,12.0,186.0963069999999,243.80630699999992,0.935,1.6000000000000008,2.29,2.0,5.5,7.0,-2.0,-3.5,-0.04,0.1099999999999998,-7.403555000000002,345.93994000000004,172.96997000000002,-3.022363,4.0,3.0,9.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
ADODOO_clean,209.9082,1334.7359999999994,111.49040000000004,1.44,5292.0,6237.0,2.8224,-22.860000000000007,-8.1,342.0,621.0,89.0,10.37,1555.1940000000004,3128.0,6576.0,18.70544999999999,19.21424999999999,69.0,102.0,93.0,6.0,10.5,1.2820500000000004,129.83,0.2225000000000001,0.6675000000000003,1.5100000000000005,0.5,1.5,5.5,-2.0,-0.03,0.1399999999999999,-4.500000000000001,-5.603555,11.8336,42.36114285714285,58.086857142857134,64.0,260.57142857142856,24.0,225.714704,348.956028,1.7800000000000007,5.377142857142857,6.702857142857144,4.0,21.714285714285715,22.285714285714285,-1.7142857142857142,-6.857142857142857,-0.08,0.4114285714285711,-15.330537142857144,616.0278,308.0139,-52.281987,12.0,0.0,10.0,-41.465518,-11.267747,,,2.0,1.85,0.139,50.0,,2.0,,6.0,50.0
DUDKOE_clean,126.12379999999996,511.87200000000007,42.281600000000005,2.7225,960.0,720.0,1.7161000000000006,-7.1599999999999975,-3.600000000000001,96.0,184.0,8.0,2.3200000000000003,465.2432,1192.0,2258.0,20.605599999999985,17.543999999999986,48.0,112.0,96.0,3.0,6.0,1.1242000000000008,87.98,0.8900000000000005,0.8900000000000005,1.780000000000001,2.0,2.0,4.0,-4.0,-0.04,-0.08,-6.000000000000001,-12.000000000000002,9.241600000000004,23.255999999999982,44.38400000000001,49.0,182.0,18.0,250.86,401.1852280000002,0.4900000000000002,1.4699999999999998,3.640000000000001,1.0,3.0,16.0,-3.0,-2.0,-0.02,0.6799999999999998,-11.699999999999996,306.856,153.428,-3.022363,8.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
QODHUO13_clean,70.4647,186.048,13.86,3.724899999999999,987.0,1692.0,1.6384000000000003,-3.3299999999999987,-3.7199999999999993,246.0,522.0,0.0,1.59,515.7630000000003,954.0,2232.0,28.88,21.128,84.0,98.0,56.0,12.0,10.0,1.1325,233.94522800000004,0.9800000000000004,2.66,2.170000000000001,2.0,14.0,13.0,1.0,0.7200000000000001,0.7400000000000001,-2.014220000000001,1.8857800000000005,9.241600000000002,33.987200000000016,38.76,49.0,210.0,20.0,276.7600000000001,418.10000000000014,0.9800000000000004,0.9800000000000004,2.450000000000002,2.0,2.0,5.0,-2.0,-5.0,-0.04,-0.1,-7.799999999999998,221.9525,221.9525,-20.06763,0.0,3.0,6.0,-13.367803,-3.22309,,,1.0,1.34,4.29,125.7,,1.0,,5.0,125.7
EKEVAT_clean,157.76219999999998,1125.024,69.5444,1.5376,4216.0,3876.0,2.7225,-16.799999999999997,-13.260000000000002,555.0,1064.0,46.0,7.319999999999999,217.79866666666672,475.6666666666667,954.6666666666666,23.424426666666665,13.207466666666663,61.06666666666666,111.46666666666668,64.26666666666667,5.4,5.333333333333333,0.8275733333333333,120.5440608,0.6853333333333333,1.1840000000000002,1.3040000000000005,1.5333333333333332,4.8,4.0,-2.1333333333333333,0.1706666666666666,0.0533333333333332,-3.7371253333333336,-6.668562666666668,9.500800000000002,20.97152,23.104,50.5,78.4,21.8,206.30600000000004,187.1561824,0.984,1.1760000000000006,2.128,5.4,2.4,11.2,0.0,3.2,0.2919999999999999,0.5759999999999998,-9.36,405.3531,405.3531,-63.818655,6.0,5.0,6.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
QODHUO07_clean,70.4647,186.048,13.86,3.724899999999999,987.0,1692.0,1.6384000000000003,-3.3299999999999987,-3.7199999999999993,246.0,522.0,0.0,1.59,515.7630000000004,954.0,2232.0,28.88,21.128,84.0,98.0,56.0,12.0,10.0,1.1325,233.94522800000004,0.9800000000000004,2.66,2.170000000000001,2.0,14.0,13.0,1.0,0.7200000000000001,0.7400000000000001,-2.014220000000001,1.8857800000000005,9.241600000000002,33.987200000000016,38.76,49.0,210.0,20.0,276.7600000000001,418.10000000000014,0.9800000000000004,0.9800000000000004,2.450000000000002,2.0,2.0,5.0,-2.0,-5.0,-0.04,-0.1,-7.799999999999998,221.9525,221.9525,-20.06763,0.0,3.0,6.0,-13.367803,-3.22309,,,1.0,1.34,4.29,125.7,,1.0,,5.0,125.7
OHAKIS_clean,95.8551,387.192,26.103000000000005,2.8561,1824.0,1728.0,2.1904,-7.950000000000002,-5.1599999999999975,252.0,478.0,13.0,3.71,295.1880000000001,593.0,1272.0,24.673933333333345,16.250666666666667,63.0,109.0833333333333,76.41666666666667,6.75,6.833333333333331,1.0120333333333331,136.77384500000005,0.9275000000000002,1.4233333333333342,1.5925000000000005,2.0,6.583333333333332,5.25,-2.333333333333333,0.2849999999999998,0.1033333333333332,-2.714258333333333,-7.419629166666668,9.889600000000002,39.55659999999999,31.062,52.75,102.75,30.25,301.23892099999995,230.41838150000004,1.3249999999999995,2.5850000000000004,3.0700000000000003,2.75,11.75,16.0,3.25,3.5,-0.055,0.8050000000000005,-5.935665,260.4868,260.4868,-21.637522,3.0,2.0,6.0,-14.685252,-3.596069,,,2.0,1.48,0.968,,,2.0,,5.0,
HEGNEN_clean,98.04565,511.5602,37.9252,3.2943,1153.5,1986.5,1.543825,-7.53,-3.57,161.0,331.5,13.5,2.53,95.70120000000004,420.0,828.0,34.30586666666669,3.490933333333334,112.0,177.04166666666666,10.208333333333334,4.458333333333333,0.75,0.1746875,97.40076241666674,1.1754166666666668,0.3266666666666666,0.2449999999999999,-5.958333333333333,1.9166666666666667,1.75,0.125,0.1075,0.1108333333333333,0.1937595833333334,0.8437595833333335,5.51611875,6.656400000000002,0.0,166.6875,0.0,0.5625,15.800624999999998,0.0,-3.203125,0.0,0.0,17.9375,0.0,0.0,0.0,0.0,0.8456250000000002,0.0,0.0,304.737146,304.737146,-3.584666,3.0,3.0,4.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
GIZVER_clean,292.3767999999999,1683.260799999999,140.86080000000007,3.534399999999999,1036.8,2235.6,1.5876,-7.488000000000002,-2.26,90.0,218.4,10.8,2.544,464.202,1132.0,2160.0,20.605599999999995,17.543999999999997,48.0,112.0,96.0,3.0,6.0,1.1242,87.98,0.8900000000000005,0.8900000000000005,1.780000000000001,2.0,2.0,4.0,-4.0,-0.04,-0.08,-6.000000000000001,-12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.756655,136.151331,-2.388285,18.0,0.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
XIWYEH_clean,97.3537,361.6128,37.1424,2.3716000000000004,1056.0,1650.0,1.8496000000000004,-11.400000000000004,-3.25,35.0,196.0,24.0,3.7800000000000007,71.62080000000002,481.75,972.0,35.50080000000002,5.297600000000003,120.0,192.0,5.6,4.0,0.7,0.1890700000000001,84.27,1.25,0.0,0.8679999999999997,-7.0,0.0,4.9,0.0,0.0,0.252,0.0,0.5550229999999999,7.493808333333334,15.134339999999998,0.5045333333333333,163.28333333333336,0.5333333333333333,3.4333333333333336,67.98478750000001,1.5925122,-2.2115,-0.0031666666666667,0.0826666666666666,16.8,4.433333333333333,0.4666666666666667,1.8333333333333333,0.0,0.8015000000000004,0.024,6.489415166666665,298.73221,298.73221,-1.422947,6.0,0.0,0.0,-0.17001,-0.167106,,,2.0,1.32,0.219,20.0,,2.0,,4.0,20.0
ADEGIA01_clean,209.9082,964.8599999999994,94.282,1.44,4352.0,5632.0,2.8561,-18.380000000000003,-5.4,232.0,744.0,57.0,8.559999999999999,219.096,548.0,1008.0,18.91657777777777,19.028666666666663,66.66666666666667,103.11111111111111,93.33333333333331,5.666666666666667,10.0,1.2645111111111114,125.18,0.2966666666666667,0.6922222222222222,1.54,0.6666666666666666,1.5555555555555554,5.333333333333333,-2.222222222222222,-0.0311111111111111,0.1155555555555555,-4.666666666666668,-6.314271111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.5998,313.2999,-54.836922,12.0,0.0,10.0,-43.754556,-11.986486,,,2.0,1.61,0.106,50.0,,2.0,,6.0,50.0
XADDAJ01_clean,184.6096,820.6589999999998,66.86120000000001,1.2100000000000002,3250.0,1755.0,2.822399999999999,-14.319999999999997,-6.524999999999999,265.5,524.0,27.5,6.135,391.884,931.0,1812.0,19.429316666666665,18.57796428571429,61.0,105.8095238095238,94.14285714285712,4.857142857142856,8.785714285714286,1.2219166666666668,113.88714285714288,0.4767857142857145,0.7522619047619051,1.6128571428571432,1.0714285714285714,1.6904761904761905,4.92857142857143,-2.761904761904761,-0.0338095238095238,0.0561904761904761,-5.071428571428571,-8.040295952380953,5.916799999999999,10.302799999999996,8.771999999999997,32.0,48.0,2.0,43.99,59.88999999999999,0.4450000000000002,0.4450000000000002,0.8900000000000005,1.0,1.0,2.0,-1.0,-2.0,-0.02,-0.04,-3.0000000000000004,573.9303,286.96515,-56.785113,10.0,0.0,8.0,-45.443863,-12.120486,,,2.0,1.59,0.111,50.0,,2.0,,6.0,50.0
VUWSAJ_clean,196.6224,1008.8975999999996,83.77120000000005,1.2996,3240.0,1800.0,3.0276,-15.21,-7.05,270.0,532.0,33.0,7.029999999999999,306.561,694.0,1392.0,20.09889333333333,17.989399999999996,53.6,109.33333333333334,95.2,3.8,7.2,1.1662933333333334,99.14,0.7120000000000003,0.830666666666667,1.7080000000000002,1.6,1.8666666666666665,4.4,-3.4666666666666663,-0.0373333333333333,-0.0213333333333334,-5.6000000000000005,-10.294281333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.5624,288.2812,-45.791219,12.0,,8.0,-35.754515,-10.000891,,,2.0,1.64,0.165,50.0,,2.0,,6.0,50.0
