name,mass,mass_per_metal,metal_3p_energy,oxygen_count,nitrogen_count,carbon_count,metal_3d_energy,metal_4s_energy,metal_7s_energy,metal_5f_energy,outer_shell_1,covalent_radius_1,thermal_conductivity_1,electron_affinity_1,3rd_most_stable_oxidation_state_1,outer_shell_2,lattice_param_2_2,period_2,electron_affinity_2
HOWQOA_clean,159.4573,159.4573,-3.022363,2.0,1.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
XAHWAG_clean,253.301648,253.301648,-3.022363,4.0,0.0,0.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
XOVVIO_clean,366.964,183.482,-3.022363,2.0,6.0,10.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
MUJPUE_clean,207.5034,207.5034,-3.022363,1.0,3.0,7.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
XOJWOJ_clean,689.5642479999999,172.39106199999998,-3.022363,16.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
YOZYUJ_clean,823.1602,164.63204000000002,-3.022363,22.0,0.0,12.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
OBUFEX_clean,426.9696,213.4848,-3.022363,6.0,4.0,12.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
ECUTON_clean,199.4814,199.4814,-3.022363,2.0,3.0,5.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
AMILOY_clean,199.4781,199.4781,-3.022363,3.0,1.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
HICVOG_clean,358.93870000000004,179.46935000000002,-3.022363,4.0,4.0,9.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
RAFMUH_clean,1148.1247440000002,191.35412400000004,-3.022363,24.0,0.0,0.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
HIFVOI_clean,217.5214,217.5214,-3.022363,0.0,4.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
CAVREY_clean,463.38704000000007,154.4623466666667,-3.022363,3.0,7.0,10.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
IPIJEY_clean,950.21024,237.55256,-3.022363,4.0,16.0,32.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
VEWKUF_clean,516.3042,172.1014,-3.022363,14.0,0.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
BUKRUW02_clean,428.2852,142.76173333333335,-3.022363,10.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
WEHHOI_clean,306.856,153.428,-3.022363,8.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
QAVWAN_clean,382.9122,191.4561,-3.022363,8.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
WOBHEB_clean,412.2858,137.4286,-3.022363,9.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
EVUNEP_clean,159.4573,159.4573,-3.022363,2.0,1.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
MUZGAQ_clean,179.4933,179.4933,-3.022363,0.0,3.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
IRELAU_clean,290.8566,145.4283,-3.022363,7.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
UWUTIQ_clean,382.9122,191.4561,-3.022363,8.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
BINRUN_clean,306.856,153.428,-3.022363,8.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
ODIVUU_clean,215.4775,215.4775,-3.022363,4.0,1.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
RUPVAB_clean,306.856,153.428,-3.022363,8.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
WEHHUO_clean,306.856,153.428,-3.022363,8.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
DEJCEB_clean,197.4854,197.4854,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
UMEDIB_clean,395.27414,395.27414,-3.022363,0.0,2.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
WECBAJ_clean,363.520346,363.520346,-3.022363,3.0,2.0,10.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
BAFCAP_clean,149.4393,149.4393,-3.022363,3.0,0.0,3.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
FECYUJ_clean,541.6924,135.4231,-3.022363,13.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
FUDGES_clean,290.8566,145.4283,-3.022363,7.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
HUNCUQ_clean,444.2846,148.09486666666666,-3.022363,11.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
ESAROH_clean,382.9122,191.4561,-3.022363,8.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
TOVWIM_clean,711.1198,142.22396,-3.022363,18.0,0.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
OMICOD_clean,217.5214,217.5214,-3.022363,0.0,4.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
MAHCOQ_clean,541.6924,135.4231,-3.022363,13.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
MIXKUB_clean,677.8054,169.45135,-3.022363,12.0,4.0,14.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
IYOWID_manual,382.9122,191.4561,-3.022363,8.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
JUYROM_clean,426.9696,213.4848,-3.022363,6.0,4.0,12.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
UMEDEX_clean,395.27414,395.27414,-3.022363,0.0,2.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
HENYUV_clean,382.9122,191.4561,-3.022363,8.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
WORSUT_clean,382.9122,191.4561,-3.022363,8.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
RAYLOU_clean,197.4854,197.4854,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
POLYEW_clean,382.9122,191.4561,-3.022363,8.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
IHECAB_clean,366.964,183.482,-3.022363,2.0,6.0,10.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
DISSUU_clean,253.30164800000003,253.30164800000003,-3.022363,4.0,0.0,0.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
GARQAU_clean,201.4774,201.4774,-3.022363,2.0,4.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
DULCAQ_clean,197.4854,197.4854,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
PIJDIX_clean,253.301648,253.301648,-3.022363,4.0,0.0,0.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
ETAXIH_clean,2874.1408,159.6744888888889,-3.022363,40.0,24.0,60.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
FIPKUM_clean,149.4393,149.4393,-3.022363,3.0,0.0,3.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
HUVHIR_clean,978.3261720000002,163.05436200000003,-3.022363,22.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
FEFCUQ_clean,382.9122,191.4561,-3.022363,8.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
HOJLUP_clean,700.37938,350.18969,-3.022363,8.0,3.0,31.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
SIVGIP_clean,225.5054,225.5054,-3.022363,0.0,8.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
QARCET_clean,1497.1608,249.5268,-3.022363,0.0,48.0,36.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
NELVEG_clean,1406.937944,175.867243,-3.022363,32.0,0.0,0.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
YOZYOD_clean,920.568,153.428,-3.022363,24.0,0.0,12.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
UVUGAV_clean,920.568,153.428,-3.022363,24.0,0.0,12.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
DUZPUL_clean,274.85720000000003,137.42860000000002,-3.022363,6.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
XAMHEA_manual,541.6924,135.4231,-3.022363,13.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
DOHNUL_clean,548.3988,182.79960000000003,-3.022363,8.0,4.0,14.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
MIDCAF_clean,460.284,153.428,-3.022363,12.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
YARKOT_clean,177.44940000000005,177.44940000000005,-3.022363,4.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
IQOJAB_clean,382.9122,191.4561,-3.022363,8.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
FUTKEL_manual,382.9122,191.4561,-3.022363,8.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
ULUVUT_clean,225.5054,225.5054,-3.022363,0.0,8.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
YAWBAC_clean,306.856,153.428,-3.022363,8.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
AVIMIC_clean,306.856,153.428,-3.022363,8.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
USORUR_clean,525.693,131.42325,-3.022363,12.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
HIQNUS_clean,177.44940000000005,177.44940000000005,-3.022363,4.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
IZEWAN_clean,290.8566,145.4283,-3.022363,7.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
WOBHOL_clean,412.2858,137.4286,-3.022363,9.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
PATWOY_clean,382.9122,191.4561,-3.022363,8.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
OYEBIE_clean,197.4854,197.4854,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
MAGBON_clean,498.210124,166.07004133333334,-3.022363,12.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
TEZKAM_clean,536.3402000000001,178.7800666666667,-3.022363,12.0,2.0,10.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
URENEM_clean,318.86670000000004,159.43335000000002,-3.022363,8.0,0.0,5.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
VIXVUV_clean,197.4854,197.4854,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
GUFXEM_clean,920.568,153.428,-3.022363,24.0,0.0,12.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
BAWROI_clean,785.2477,157.04954,-3.022363,8.0,15.0,10.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
OHIHET_clean,217.5214,217.5214,-3.022363,0.0,4.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
JITPOS_SL,866.7058400000001,144.45097333333334,-3.022363,12.0,6.0,16.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
GEVYEN_clean,197.4854,197.4854,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
ESARUN_clean,197.4854,197.4854,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
YIJYUN_clean,350.9134,175.4567,-3.022363,6.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
NUCREJ_clean,1477.1358,164.1262,-3.022363,18.0,12.0,36.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
FUNCEX_clean,382.9122,191.4561,-3.022363,8.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
REYPIW_clean,732.5166,244.1722,-3.022363,8.0,12.0,20.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
IREKUN_clean,374.28088,124.76029333333334,-3.022363,8.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
FECWOB01_clean,354.912,177.456,-3.022363,4.0,8.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
WIZDEP_clean,412.2858,137.4286,-3.022363,9.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
MUGHED_clean,900.68736,150.11456,-3.022363,12.0,12.0,12.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
OKIQAB_clean,197.48540000000003,197.48540000000003,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
DIRPIF_clean,330.8774,165.4387,-3.022363,8.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
BONWIL_clean,737.85736,184.46434,-3.022363,14.0,4.0,16.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
UWELIS_clean,382.9122,191.4561,-3.022363,8.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
UVUDUM_clean,920.568,153.42800000000005,-3.022363,24.0,0.0,12.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
YARDEC_clean,197.4854,197.4854,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
HAFSOZ_clean,625.7706000000001,156.44265,-3.022363,12.0,2.0,12.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
ESARAT_clean,350.9134,175.45669999999998,-3.022363,6.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
NUCPEI_clean,318.86670000000004,159.43335000000002,-3.022363,8.0,0.0,5.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
HEDCAW_clean,306.856,153.428,-3.022363,8.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
KEFBEE_clean,306.856,153.428,-3.022363,8.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
MAWTUC_clean,372.96528,186.48264,-3.022363,4.0,4.0,10.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
HUTTIA_clean,382.9122,191.4561,-3.022363,8.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
KUHNIM_clean,149.4393,149.4393,-3.022363,3.0,0.0,3.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
PEJNUP_clean,177.4494,177.4494,-3.022363,4.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
CUYRUK_clean,548.7021400000001,274.35107000000005,-3.022363,4.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
OKIMAY_clean,177.4494,177.4494,-3.022363,4.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
UKUTEB_clean,312.88530000000003,156.44265,-3.022363,6.0,1.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
MAHCEG_clean,541.6924,135.4231,-3.022363,13.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
SOCWOX_clean,306.856,153.428,-3.022363,8.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
PENZUE_clean,244.356586,244.356586,-3.022363,3.0,1.0,2.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
ISIMAZ_clean,197.4854,197.4854,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
JORVET_clean,197.4854,197.4854,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
QOBWEJ_clean,253.301648,253.301648,-3.022363,4.0,0.0,0.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
TEDSIG_clean,187.4674,187.4674,-3.022363,3.0,1.0,5.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
PUSXIL_charged,498.210124,166.07004133333334,-3.022363,12.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
VURLIF_clean,179.4454,179.4454,-3.022363,4.0,1.0,3.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
WECJIZ_clean,382.9122,191.4561,-3.022363,8.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
GAFROX_clean,306.856,153.428,-3.022363,8.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
BERFIP_clean,346.928,173.464,-3.022363,4.0,4.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
NOMQAJ01_clean,159.4573,159.4573,-3.022363,2.0,1.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
LAZJIH_clean,177.44940000000005,177.44940000000005,-3.022363,4.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
COGNAO_clean,429.2931400000001,143.09771333333336,-3.022363,10.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
OFUYUL_SL,316.89388,158.44694,-3.022363,7.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
PEPBAO_clean,244.356586,244.356586,-3.022363,3.0,1.0,2.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
VAGTUU_clean,541.6924,135.4231,-3.022363,13.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
XUYXAR_clean,447.04052,223.52026,-3.022363,7.0,2.0,14.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
ZIKCED_clean,677.8054,169.45135,-3.022363,12.0,4.0,14.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
ERULEK_clean,394.9229,197.46145,-3.022363,8.0,2.0,9.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
XIDBUJ_clean,225.4955,225.4955,-3.022363,3.0,2.0,7.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
HIQNAY_clean,378.2943,126.0981,-3.022363,6.0,1.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
NATHOH_ion_b,274.405746,274.405746,-3.022363,3.0,2.0,3.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
EPECIN_clean,541.6924,135.4231,-3.022363,13.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
OPOYUO_clean,382.9122,191.4561,-3.022363,8.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
QUQFIS_clean,274.85720000000003,137.42860000000002,-3.022363,6.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
MATPOP_clean,252.9744,252.9744,-3.022363,0.0,4.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
SUFJIO_clean,366.964,183.482,-3.022363,2.0,6.0,10.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
XIMPOA01_clean,197.48540000000003,197.48540000000003,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
ECIWOC_clean,345.93994,172.96997,-3.022363,4.0,3.0,9.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
UVUFUN_clean,412.9629,206.48145,-3.022363,6.0,3.0,12.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
RETBEZ_clean,197.4854,197.4854,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
XILLIP_clean,217.52140000000003,217.52140000000003,-3.022363,0.0,4.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
KOMGUP_clean,366.964,183.482,-3.022363,2.0,6.0,10.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
KOHKIC_clean,990.00876,141.42982285714285,-3.022363,24.0,0.0,12.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
RUGZAW_clean,197.48540000000003,197.48540000000003,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
KUNRAO_clean,366.964,183.482,-3.022363,2.0,6.0,10.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
IBICED_clean,532.77328,266.38664,-3.022363,4.0,4.0,10.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
LICKAL_clean,2136.574192,178.04784933333335,-3.022363,44.0,4.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
NEVJOP_clean,2305.80784,192.1506533333333,-3.022363,32.0,16.0,64.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
WAQTEQ_clean,575.75828,143.93957,-3.022363,10.0,4.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
SARNOQ_clean,1208.904,201.484,-3.022363,0.0,48.0,12.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
NAHGUB_clean,378.9334,189.4667,-3.022363,4.0,8.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
ZETLER_clean,350.9134,175.4567,-3.022363,6.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
KANDIO_clean,382.9122,191.4561,-3.022363,8.0,2.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
AFITEP_clean,197.4854,197.4854,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
CAVVUS_clean,689.5642479999999,172.39106199999998,-3.022363,16.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
DURDIF_clean,308.87188,154.43594,-3.022363,8.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
MUZHUL_charged,177.4494,177.4494,-3.022363,4.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
BONWAD_clean,1323.5096,165.4387,-3.022363,32.0,0.0,24.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
CUCTAX_clean,197.48540000000003,197.48540000000003,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
XENMOU_SL,659.1313600000001,131.82627200000002,-3.022363,16.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
AHAMAY_clean,1722.015056,172.2015056,-3.022363,42.0,0.0,12.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
HIWXER_clean,1390.4755200000002,139.04755200000002,-3.022363,8.0,36.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
WUPZUE_clean,525.693,131.42325,-3.022363,12.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
AWAJIT_clean,197.4854,197.4854,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
HIFTOG02_clean,541.6924,135.4231,-3.022363,13.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
PURQEZ_clean,177.4494,177.4494,-3.022363,4.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
LEGGEK_clean,338.9572,169.4786,-3.022363,0.0,8.0,8.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
QUDJOP_clean,159.4573,159.4573,-3.022363,2.0,1.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
FOMWOV_clean,318.86670000000004,159.43335000000002,-3.022363,8.0,0.0,5.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
WIRMOB_clean,525.693,131.42325,-3.022363,12.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
YUZXAT_clean,197.4854,197.4854,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
LAZJAZ_SL,197.4854,197.4854,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
YARKEJ_clean,197.4854,197.4854,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
FONPUV_clean,527.7088799999999,131.92721999999998,-3.022363,12.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
